Fecha,AGUASCALIENTES,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,CHIAPAS,CHIHUAHUA,CIUDAD DE MÉXICO,COAHUILA DE ZARAGOZA,COLIMA,DURANGO,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MICHOACÁN DE OCAMPO,MORELOS,MÉXICO,NAYARIT,NUEVO LEÓN,OAXACA,PUEBLA,QUERÉTARO,QUINTANA ROO,SAN LUIS POTOSÍ,SINALOA,SONORA,TABASCO,TAMAULIPAS,TLAXCALA,VERACRUZ DE IGNACIO DE LA LLAVE,YUCATÁN,ZACATECAS
2021-01-25,7.0,11.0,8.0,2.0,2.0,4.0,145.0,28.0,2.0,4.0,68.0,18.0,31.0,70.0,30.0,13.0,144.0,13.0,29.0,14.0,49.0,22.0,2.0,26.0,16.0,8.0,9.0,9.0,14.0,31.0,8.0,16.0
2021-01-26,10.0,11.0,5.0,1.0,1.0,10.0,97.0,7.0,3.0,8.0,36.0,22.0,20.0,37.0,22.0,23.0,97.0,9.0,37.0,9.0,18.0,15.0,7.0,15.0,9.0,7.0,7.0,11.0,4.0,21.0,9.0,7.0
2021-01-27,8.0,7.0,1.0,,2.0,8.0,101.0,7.0,6.0,1.0,47.0,15.0,21.0,31.0,15.0,5.0,109.0,7.0,27.0,10.0,26.0,24.0,4.0,19.0,5.0,11.0,2.0,9.0,8.0,18.0,4.0,8.0
2021-01-28,4.0,8.0,4.0,1.0,1.0,5.0,119.0,22.0,4.0,3.0,41.0,12.0,24.0,48.0,18.0,13.0,92.0,8.0,24.0,9.0,36.0,7.0,7.0,8.0,11.0,9.0,3.0,8.0,10.0,20.0,3.0,8.0
2021-01-29,3.0,6.0,7.0,1.0,1.0,,93.0,18.0,1.0,7.0,25.0,6.0,11.0,38.0,18.0,9.0,80.0,7.0,27.0,5.0,28.0,26.0,4.0,16.0,1.0,9.0,1.0,2.0,12.0,19.0,2.0,5.0
2021-01-30,9.0,5.0,4.0,3.0,,2.0,70.0,13.0,3.0,5.0,26.0,9.0,16.0,31.0,21.0,14.0,70.0,7.0,25.0,6.0,24.0,8.0,6.0,16.0,6.0,7.0,,4.0,8.0,18.0,3.0,4.0
2021-01-31,7.0,8.0,8.0,1.0,,7.0,68.0,8.0,8.0,7.0,39.0,9.0,17.0,29.0,18.0,7.0,103.0,5.0,23.0,5.0,28.0,12.0,1.0,13.0,9.0,8.0,2.0,4.0,5.0,24.0,7.0,5.0
2021-02-01,4.0,7.0,4.0,2.0,4.0,4.0,110.0,14.0,2.0,6.0,33.0,17.0,30.0,56.0,35.0,11.0,115.0,5.0,30.0,12.0,32.0,11.0,5.0,18.0,16.0,9.0,4.0,11.0,21.0,21.0,2.0,14.0
2021-02-02,4.0,7.0,3.0,1.0,2.0,4.0,54.0,10.0,2.0,5.0,23.0,5.0,12.0,33.0,19.0,9.0,80.0,6.0,19.0,8.0,22.0,10.0,2.0,9.0,5.0,5.0,3.0,2.0,4.0,11.0,8.0,5.0
2021-02-03,2.0,5.0,2.0,1.0,1.0,,44.0,9.0,2.0,2.0,14.0,9.0,9.0,21.0,10.0,7.0,48.0,2.0,16.0,7.0,9.0,8.0,3.0,8.0,4.0,6.0,1.0,5.0,4.0,6.0,7.0,5.0
2021-02-04,4.0,3.0,1.0,,3.0,2.0,41.0,10.0,2.0,2.0,21.0,4.0,7.0,17.0,10.0,4.0,33.0,3.0,18.0,6.0,15.0,7.0,1.0,5.0,3.0,3.0,1.0,,4.0,6.0,7.0,5.0
2021-02-05,3.0,,3.0,,1.0,2.0,44.0,4.0,1.0,4.0,15.0,6.0,8.0,17.0,4.0,11.0,43.0,4.0,9.0,6.0,17.0,6.0,1.0,5.0,5.0,3.0,4.0,2.0,3.0,13.0,6.0,3.0
2021-02-06,,3.0,,,1.0,4.0,23.0,4.0,1.0,2.0,14.0,8.0,5.0,11.0,9.0,11.0,41.0,3.0,13.0,2.0,8.0,2.0,1.0,6.0,3.0,7.0,1.0,1.0,2.0,3.0,3.0,6.0
2021-02-07,2.0,1.0,6.0,1.0,,4.0,23.0,8.0,3.0,5.0,10.0,3.0,6.0,13.0,10.0,3.0,35.0,,2.0,3.0,8.0,8.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0,7.0,4.0,4.0
2021-02-08,2.0,4.0,2.0,1.0,1.0,3.0,39.0,6.0,1.0,2.0,8.0,3.0,4.0,12.0,4.0,3.0,33.0,2.0,3.0,1.0,9.0,4.0,1.0,5.0,3.0,,2.0,8.0,2.0,5.0,4.0,3.0
2021-02-09,1.0,1.0,2.0,,1.0,1.0,23.0,5.0,2.0,,9.0,2.0,3.0,5.0,5.0,,23.0,,11.0,3.0,6.0,2.0,3.0,3.0,1.0,2.0,,3.0,,7.0,1.0,2.0
2021-02-10,,2.0,1.0,,,1.0,19.0,4.0,,3.0,13.0,5.0,5.0,4.0,5.0,5.0,24.0,,10.0,6.0,3.0,5.0,1.0,3.0,,2.0,2.0,3.0,1.0,3.0,4.0,1.0
2021-02-11,,1.0,2.0,1.0,,1.0,16.0,1.0,1.0,1.0,3.0,,3.0,3.0,4.0,,15.0,1.0,2.0,1.0,3.0,3.0,1.0,,1.0,,1.0,2.0,,4.0,5.0,2.0
2021-02-12,1.0,,,1.0,1.0,2.0,7.0,1.0,1.0,1.0,4.0,4.0,,5.0,2.0,5.0,10.0,,6.0,2.0,1.0,1.0,,3.0,,,1.0,,,3.0,,1.0
2021-02-13,,,1.0,,,1.0,7.0,2.0,1.0,2.0,2.0,,2.0,3.0,1.0,1.0,13.0,,5.0,3.0,2.0,,,2.0,1.0,1.0,,2.0,1.0,,3.0,1.0
2021-02-14,,1.0,,,,,6.0,1.0,2.0,,2.0,,,3.0,,,7.0,,2.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,
2021-02-15,,1.0,,,,,4.0,1.0,,1.0,3.0,,1.0,2.0,,,6.0,,3.0,5.0,,,1.0,1.0,,,,,,,1.0,
2021-02-16,,,,,,2.0,5.0,2.0,1.0,,1.0,,,,,,5.0,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0
2021-02-17,,,,,,,,,,,,1.0,,,,,3.0,,,,1.0,,1.0,,,,,,,,,
2021-02-18,,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,1.0,,
2021-02-19,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
