Fecha,Confirmados,Confirmados_Ing,Sospechosos,Defunciones_Sint,Defunciones_Muer
2020-05-27,3607.0,4473.0,795,564.0,519.0
2020-05-28,4119.0,4231.0,902,635.0,545.0
2020-05-29,4145.0,4390.0,756,567.0,497.0
2020-05-30,4014.0,2737.0,755,580.0,538.0
2020-05-31,3713.0,2096.0,714,637.0,569.0
2020-06-01,6768.0,5307.0,1304,1076.0,617.0
2020-06-02,4246.0,4756.0,897,620.0,568.0
2020-06-03,4214.0,4976.0,921,585.0,611.0
2020-06-04,4339.0,4932.0,814,616.0,594.0
2020-06-05,5387.0,5062.0,925,690.0,558.0
2020-06-06,5048.0,3039.0,891,683.0,605.0
2020-06-07,4268.0,2349.0,844,599.0,639.0
2020-06-08,5723.0,6181.0,1106,749.0,689.0
2020-06-09,4639.0,5784.0,855,681.0,635.0
2020-06-10,6254.0,5749.0,1138,824.0,657.0
2020-06-11,4544.0,5421.0,803,562.0,613.0
2020-06-12,5323.0,5655.0,1030,705.0,673.0
2020-06-13,4697.0,3129.0,937,563.0,631.0
2020-06-14,4579.0,2599.0,910,612.0,658.0
2020-06-15,7048.0,6585.0,1414,864.0,662.0
2020-06-16,5303.0,6423.0,1120,623.0,729.0
2020-06-17,4565.0,6156.0,955,574.0,709.0
2020-06-18,5587.0,6093.0,1270,681.0,632.0
2020-06-19,5672.0,6116.0,1245,691.0,615.0
2020-06-20,7424.0,3576.0,1820,863.0,558.0
2020-06-21,4724.0,2477.0,1358,605.0,640.0
2020-06-22,6039.0,6903.0,1773,729.0,635.0
2020-06-23,5231.0,6621.0,1426,604.0,607.0
2020-06-24,5179.0,6309.0,1578,650.0,606.0
2020-06-25,6220.0,6300.0,1450,708.0,586.0
2020-06-26,6742.0,6581.0,1637,757.0,651.0
2020-06-27,5267.0,3672.0,1306,619.0,655.0
2020-06-28,6310.0,2961.0,1244,771.0,646.0
2020-06-29,6665.0,7541.0,1515,724.0,700.0
2020-06-30,6668.0,7220.0,1435,783.0,675.0
2020-07-01,8593.0,7653.0,1700,1087.0,654.0
2020-07-02,6277.0,7084.0,1216,808.0,659.0
2020-07-03,6711.0,7110.0,1070,764.0,656.0
2020-07-04,5845.0,3680.0,928,691.0,696.0
2020-07-05,6461.0,2993.0,1126,753.0,713.0
2020-07-06,7155.0,7863.0,1242,765.0,782.0
2020-07-07,6539.0,7915.0,1115,778.0,776.0
2020-07-08,5990.0,7484.0,983,706.0,706.0
2020-07-09,6145.0,7138.0,989,653.0,726.0
2020-07-10,9471.0,7225.0,1295,996.0,690.0
2020-07-11,6040.0,3905.0,1063,663.0,707.0
2020-07-12,6342.0,3250.0,904,717.0,712.0
2020-07-13,7662.0,8866.0,1149,754.0,787.0
2020-07-14,6417.0,8479.0,1038,683.0,757.0
2020-07-15,8086.0,8825.0,1139,836.0,766.0
2020-07-16,6457.0,8257.0,1014,705.0,773.0
2020-07-17,7195.0,7994.0,1041,751.0,723.0
2020-07-18,7183.0,4412.0,932,720.0,712.0
2020-07-19,6457.0,3435.0,953,709.0,769.0
2020-07-20,9850.0,9102.0,1412,1081.0,764.0
2020-07-21,6021.0,8656.0,950,593.0,792.0
2020-07-22,5924.0,8317.0,925,652.0,694.0
2020-07-23,5854.0,8093.0,895,663.0,751.0
2020-07-24,6376.0,8029.0,945,678.0,707.0
2020-07-25,7443.0,4165.0,965,775.0,743.0
2020-07-26,5679.0,3020.0,851,610.0,758.0
2020-07-27,7307.0,8469.0,1111,765.0,758.0
2020-07-28,5997.0,8178.0,814,617.0,734.0
2020-07-29,5161.0,7673.0,804,556.0,652.0
2020-07-30,5281.0,7585.0,739,548.0,721.0
2020-07-31,5582.0,6720.0,824,566.0,652.0
2020-08-01,8269.0,3813.0,1094,834.0,700.0
2020-08-02,5260.0,2525.0,757,494.0,654.0
2020-08-03,6335.0,7490.0,964,678.0,716.0
2020-08-04,4900.0,7395.0,774,491.0,743.0
2020-08-05,5643.0,7174.0,985,569.0,684.0
2020-08-06,4882.0,6694.0,756,489.0,666.0
2020-08-07,5385.0,6618.0,830,508.0,616.0
2020-08-08,5584.0,3652.0,759,521.0,653.0
2020-08-09,4624.0,2402.0,716,449.0,629.0
2020-08-10,7843.0,7199.0,1257,702.0,655.0
2020-08-11,4888.0,6905.0,734,454.0,653.0
2020-08-12,4903.0,6454.0,822,409.0,585.0
2020-08-13,4784.0,6439.0,743,465.0,590.0
2020-08-14,5495.0,6202.0,705,522.0,551.0
2020-08-15,5971.0,3217.0,778,532.0,550.0
2020-08-16,4652.0,2319.0,704,410.0,553.0
2020-08-17,5785.0,6903.0,933,503.0,596.0
2020-08-18,5793.0,6707.0,947,494.0,533.0
2020-08-19,4773.0,6279.0,571,444.0,567.0
2020-08-20,7504.0,6009.0,876,676.0,526.0
2020-08-21,5209.0,6312.0,789,408.0,533.0
2020-08-22,4912.0,3140.0,660,411.0,540.0
2020-08-23,4564.0,2325.0,677,385.0,499.0
2020-08-24,5972.0,7029.0,880,478.0,514.0
2020-08-25,5832.0,6638.0,1042,455.0,530.0
2020-08-26,4872.0,7032.0,896,407.0,506.0
2020-08-27,4926.0,6449.0,837,397.0,475.0
2020-08-28,6182.0,6343.0,1123,509.0,512.0
2020-08-29,4434.0,3123.0,739,309.0,490.0
2020-08-30,4893.0,2182.0,865,391.0,507.0
2020-08-31,5671.0,6965.0,1086,457.0,528.0
2020-09-01,7193.0,7111.0,1115,573.0,482.0
2020-09-02,4874.0,6954.0,736,388.0,475.0
2020-09-03,4687.0,6284.0,727,359.0,472.0
2020-09-04,4804.0,6070.0,691,409.0,454.0
2020-09-05,5166.0,2875.0,754,406.0,431.0
2020-09-06,4167.0,2058.0,593,354.0,445.0
2020-09-07,5156.0,6384.0,795,387.0,462.0
2020-09-08,4605.0,6618.0,696,377.0,418.0
2020-09-09,4321.0,6069.0,696,339.0,458.0
2020-09-10,5493.0,5707.0,713,468.0,414.0
2020-09-11,4244.0,5508.0,547,334.0,416.0
2020-09-12,3636.0,2782.0,561,306.0,445.0
2020-09-13,3444.0,1878.0,504,285.0,375.0
2020-09-14,4770.0,6251.0,741,352.0,433.0
2020-09-15,5020.0,4317.0,673,362.0,426.0
2020-09-16,3638.0,2191.0,557,356.0,396.0
2020-09-17,4430.0,6379.0,689,314.0,381.0
2020-09-18,5016.0,5689.0,664,343.0,348.0
2020-09-19,4726.0,2779.0,729,292.0,383.0
2020-09-20,5850.0,1797.0,863,421.0,404.0
2020-09-21,4972.0,6277.0,830,362.0,388.0
2020-09-22,4170.0,6170.0,628,304.0,404.0
2020-09-23,4048.0,5800.0,543,309.0,379.0
2020-09-24,4017.0,5374.0,624,277.0,388.0
2020-09-25,5197.0,5295.0,725,370.0,342.0
2020-09-26,4050.0,2641.0,539,262.0,368.0
2020-09-27,4066.0,1802.0,710,341.0,347.0
2020-09-28,5168.0,6231.0,919,390.0,349.0
2020-09-29,4397.0,5998.0,751,341.0,348.0
2020-09-30,4364.0,5513.0,839,333.0,336.0
2020-10-01,6199.0,5261.0,868,560.0,350.0
2020-10-02,4738.0,5026.0,622,363.0,345.0
2020-10-03,4245.0,2417.0,553,321.0,352.0
2020-10-04,4077.0,1721.0,661,313.0,334.0
2020-10-05,5998.0,5821.0,909,422.0,357.0
2020-10-06,4662.0,5954.0,736,306.0,346.0
2020-10-07,4898.0,5688.0,703,394.0,333.0
2020-10-08,4938.0,5490.0,767,383.0,334.0
2020-10-09,5254.0,5704.0,671,371.0,310.0
2020-10-10,7388.0,3005.0,828,594.0,364.0
2020-10-11,4745.0,2158.0,623,350.0,349.0
2020-10-12,6613.0,6758.0,860,503.0,403.0
2020-10-13,5436.0,7109.0,774,393.0,364.0
2020-10-14,5122.0,6476.0,743,403.0,352.0
2020-10-15,6544.0,6468.0,768,584.0,370.0
2020-10-16,5965.0,6621.0,779,413.0,348.0
2020-10-17,5438.0,3306.0,696,393.0,373.0
2020-10-18,5928.0,2314.0,777,426.0,384.0
2020-10-19,7427.0,8194.0,877,519.0,453.0
2020-10-20,8155.0,8374.0,917,567.0,398.0
2020-10-21,5433.0,7388.0,707,392.0,452.0
2020-10-22,5766.0,7243.0,750,446.0,438.0
2020-10-23,5862.0,7226.0,742,388.0,422.0
2020-10-24,5148.0,3472.0,629,380.0,410.0
2020-10-25,6047.0,2425.0,898,516.0,460.0
2020-10-26,6841.0,8296.0,1004,465.0,461.0
2020-10-27,5614.0,7969.0,863,401.0,436.0
2020-10-28,5747.0,7169.0,1031,456.0,447.0
2020-10-29,4942.0,6843.0,696,365.0,445.0
2020-10-30,6004.0,6252.0,824,463.0,434.0
2020-10-31,4832.0,2944.0,654,404.0,415.0
2020-11-01,7750.0,2102.0,1042,722.0,424.0
2020-11-02,6557.0,5072.0,1017,550.0,471.0
2020-11-03,6329.0,8026.0,961,428.0,451.0
2020-11-04,5942.0,7549.0,812,434.0,456.0
2020-11-05,6428.0,7440.0,918,494.0,481.0
2020-11-06,6482.0,7046.0,850,455.0,502.0
2020-11-07,6032.0,3466.0,772,489.0,438.0
2020-11-08,5790.0,2561.0,783,453.0,445.0
2020-11-09,7746.0,8674.0,1030,555.0,468.0
2020-11-10,8185.0,8682.0,1050,634.0,440.0
2020-11-11,6268.0,8335.0,895,441.0,470.0
2020-11-12,5899.0,8166.0,753,500.0,491.0
2020-11-13,5894.0,7542.0,800,523.0,459.0
2020-11-14,5677.0,3841.0,700,480.0,448.0
2020-11-15,7197.0,2599.0,806,638.0,445.0
2020-11-16,7007.0,3190.0,882,615.0,469.0
2020-11-17,7281.0,9510.0,953,495.0,487.0
2020-11-18,7304.0,8715.0,959,571.0,475.0
2020-11-19,6925.0,8269.0,1039,525.0,448.0
2020-11-20,10861.0,8283.0,1242,818.0,520.0
2020-11-21,6779.0,4158.0,883,472.0,511.0
2020-11-22,6971.0,2718.0,736,559.0,569.0
2020-11-23,8945.0,10214.0,1199,624.0,516.0
2020-11-24,7690.0,10297.0,942,574.0,518.0
2020-11-25,8579.0,9486.0,1108,629.0,509.0
2020-11-26,7411.0,9563.0,796,543.0,548.0
2020-11-27,8100.0,9494.0,908,580.0,578.0
2020-11-28,8374.0,4788.0,939,582.0,522.0
2020-11-29,7522.0,2938.0,949,591.0,536.0
2020-11-30,11340.0,10775.0,1233,812.0,597.0
2020-12-01,12700.0,11430.0,1356,1002.0,622.0
2020-12-02,9179.0,11335.0,1018,695.0,569.0
2020-12-03,9120.0,11130.0,1091,657.0,560.0
2020-12-04,9484.0,10829.0,1110,681.0,549.0
2020-12-05,10360.0,5872.0,1059,726.0,602.0
2020-12-06,8370.0,3089.0,1021,596.0,601.0
2020-12-07,11979.0,12858.0,1361,833.0,631.0
2020-12-08,10350.0,12858.0,1150,712.0,587.0
2020-12-09,10529.0,12307.0,1051,732.0,644.0
2020-12-10,12418.0,12370.0,1255,999.0,621.0
2020-12-11,10689.0,12397.0,1068,764.0,661.0
2020-12-12,10724.0,6707.0,1156,795.0,667.0
2020-12-13,9156.0,3345.0,916,724.0,667.0
2020-12-14,12518.0,14114.0,1446,906.0,686.0
2020-12-15,11855.0,13823.0,1357,964.0,711.0
2020-12-16,9869.0,13144.0,1077,796.0,689.0
2020-12-17,9565.0,12753.0,1133,788.0,701.0
2020-12-18,11213.0,12373.0,1283,933.0,713.0
2020-12-19,9417.0,6513.0,994,827.0,750.0
2020-12-20,10932.0,3714.0,1096,1158.0,718.0
2020-12-21,10194.0,14159.0,1160,882.0,830.0
2020-12-22,9245.0,13738.0,1017,770.0,750.0
2020-12-23,9026.0,12441.0,1078,863.0,777.0
2020-12-24,10334.0,10307.0,989,1098.0,777.0
2020-12-25,10177.0,2557.0,840,1125.0,770.0
2020-12-26,10321.0,5728.0,937,919.0,818.0
2020-12-27,10460.0,4243.0,825,1127.0,850.0
2020-12-28,13719.0,15452.0,1314,1239.0,878.0
2020-12-29,9847.0,15715.0,1046,865.0,901.0
2020-12-30,10474.0,14408.0,1040,1004.0,851.0
2020-12-31,12349.0,11998.0,1007,1168.0,808.0
2021-01-01,17004.0,3249.0,1507,1852.0,903.0
2021-01-02,13516.0,6670.0,1088,1089.0,911.0
2021-01-03,13959.0,5055.0,1033,1205.0,916.0
2021-01-04,18382.0,17693.0,1556,1285.0,995.0
2021-01-05,16446.0,18572.0,1471,1344.0,961.0
2021-01-06,14367.0,18194.0,1247,1226.0,1050.0
2021-01-07,14411.0,18632.0,1730,1201.0,963.0
2021-01-08,15577.0,18266.0,1384,1251.0,1100.0
2021-01-09,14368.0,9593.0,1071,1078.0,1041.0
2021-01-10,16869.0,5389.0,1175,1629.0,1087.0
2021-01-11,17128.0,20488.0,1384,1288.0,1162.0
2021-01-12,14502.0,19287.0,1559,1210.0,1109.0
2021-01-13,13801.0,18090.0,1275,1096.0,1099.0
2021-01-14,13853.0,18015.0,1450,1196.0,1138.0
2021-01-15,16214.0,17130.0,1565,1403.0,1158.0
2021-01-16,13047.0,9200.0,1123,1060.0,1153.0
2021-01-17,11405.0,5081.0,931,1044.0,1251.0
2021-01-18,16621.0,18995.0,1699,1341.0,1272.0
2021-01-19,13176.0,18676.0,1342,969.0,1281.0
2021-01-20,16189.0,17259.0,1657,1387.0,1326.0
2021-01-21,11672.0,16818.0,1343,958.0,1248.0
2021-01-22,12277.0,16430.0,1356,909.0,1221.0
2021-01-23,10971.0,8499.0,1409,782.0,1191.0
2021-01-24,9709.0,4576.0,1032,807.0,1254.0
2021-01-25,14122.0,17691.0,1373,1073.0,1267.0
2021-01-26,10350.0,16957.0,1284,753.0,1259.0
2021-01-27,9164.0,14814.0,1049,737.0,1159.0
2021-01-28,9633.0,13977.0,1083,796.0,1103.0
2021-01-29,7997.0,12375.0,888,668.0,1102.0
2021-01-30,7623.0,6582.0,720,625.0,1083.0
2021-01-31,6621.0,3615.0,695,719.0,1038.0
2021-02-01,10474.0,4443.0,1087,1100.0,1110.0
2021-02-02,9039.0,13281.0,1504,675.0,1073.0
2021-02-03,7598.0,11848.0,1033,515.0,987.0
2021-02-04,7185.0,10871.0,735,491.0,939.0
2021-02-05,8254.0,10178.0,928,585.0,901.0
2021-02-06,6392.0,5153.0,779,446.0,903.0
2021-02-07,5564.0,2667.0,549,479.0,813.0
2021-02-08,8285.0,11490.0,949,559.0,928.0
2021-02-09,6301.0,9196.0,779,450.0,827.0
2021-02-10,7514.0,8502.0,803,605.0,753.0
2021-02-11,5401.0,7822.0,615,437.0,775.0
2021-02-12,5888.0,7598.0,691,430.0,727.0
2021-02-13,5160.0,3915.0,506,403.0,644.0
2021-02-14,4851.0,2079.0,477,413.0,670.0
2021-02-15,7524.0,8158.0,764,564.0,685.0
2021-02-16,5756.0,7695.0,654,383.0,660.0
2021-02-17,5367.0,6974.0,756,406.0,641.0
2021-02-18,5746.0,6922.0,614,371.0,579.0
2021-02-19,5678.0,6578.0,585,375.0,601.0
2021-02-20,6522.0,3342.0,547,479.0,516.0
2021-02-21,4464.0,1957.0,379,322.0,606.0
2021-02-22,6577.0,8365.0,647,388.0,614.0
2021-02-23,5400.0,7322.0,487,269.0,511.0
2021-02-24,4871.0,6651.0,511,319.0,520.0
2021-02-25,5436.0,6578.0,518,338.0,487.0
2021-02-26,5629.0,6669.0,505,309.0,472.0
2021-02-27,4750.0,3399.0,412,296.0,471.0
2021-02-28,5639.0,1998.0,411,407.0,488.0
2021-03-01,7692.0,8317.0,726,500.0,486.0
2021-03-02,5127.0,6685.0,565,261.0,463.0
2021-03-03,4935.0,6330.0,461,283.0,428.0
2021-03-04,4458.0,6017.0,509,223.0,421.0
2021-03-05,4922.0,5772.0,574,235.0,434.0
2021-03-06,4082.0,2897.0,460,159.0,394.0
2021-03-07,3640.0,1822.0,350,172.0,397.0
2021-03-08,4981.0,6706.0,516,218.0,449.0
2021-03-09,4272.0,5740.0,475,155.0,380.0
2021-03-10,4624.0,5226.0,568,198.0,410.0
2021-03-11,3492.0,5127.0,533,116.0,394.0
2021-03-12,3633.0,4831.0,511,121.0,338.0
2021-03-13,3224.0,2494.0,438,81.0,354.0
2021-03-14,3062.0,1463.0,330,78.0,376.0
2021-03-15,4090.0,1945.0,615,109.0,330.0
2021-03-16,3967.0,6333.0,549,56.0,316.0
2021-03-17,3510.0,4956.0,591,52.0,330.0
2021-03-18,3519.0,4677.0,627,51.0,294.0
2021-03-19,3270.0,4306.0,712,34.0,286.0
2021-03-20,3497.0,2196.0,1014,39.0,272.0
2021-03-21,2159.0,1372.0,735,22.0,272.0
2021-03-22,2965.0,5443.0,807,7.0,271.0
2021-03-23,2246.0,4548.0,892,9.0,286.0
2021-03-24,1594.0,3888.0,959,6.0,227.0
2021-03-25,1024.0,3459.0,863,2.0,191.0
2021-03-26,482.0,2371.0,723,2.0,106.0
2021-03-27,159.0,753.0,395,,51.0
2021-03-28,1.0,11.0,24,,1.0
