Fecha,Confirmados,Confirmados_Ing,Sospechosos,Defunciones_Sint,Defunciones_Muer
2020-03-18,154.0,116.0,346,13.0,3.0
2020-03-19,137.0,151.0,312,17.0,
2020-03-20,228.0,132.0,460,34.0,1.0
2020-03-21,158.0,84.0,401,28.0,
2020-03-22,179.0,72.0,525,28.0,2.0
2020-03-23,259.0,163.0,930,44.0,1.0
2020-03-24,204.0,221.0,902,35.0,3.0
2020-03-25,243.0,177.0,1022,44.0,2.0
2020-03-26,291.0,221.0,919,52.0,8.0
2020-03-27,316.0,259.0,950,52.0,9.0
2020-03-28,307.0,189.0,992,57.0,15.0
2020-03-29,301.0,164.0,1080,66.0,9.0
2020-03-30,424.0,341.0,1337,79.0,14.0
2020-03-31,335.0,306.0,1076,75.0,26.0
2020-04-01,536.0,376.0,1274,112.0,22.0
2020-04-02,479.0,342.0,876,107.0,27.0
2020-04-03,493.0,388.0,919,117.0,33.0
2020-04-04,492.0,248.0,877,106.0,38.0
2020-04-05,479.0,254.0,871,95.0,33.0
2020-04-06,651.0,620.0,1066,141.0,57.0
2020-04-07,562.0,510.0,930,135.0,61.0
2020-04-08,702.0,571.0,959,185.0,50.0
2020-04-09,697.0,478.0,873,158.0,61.0
2020-04-10,1066.0,566.0,1099,238.0,77.0
2020-04-11,805.0,462.0,996,169.0,82.0
2020-04-12,863.0,473.0,978,214.0,84.0
2020-04-13,1059.0,939.0,1307,257.0,98.0
2020-04-14,1010.0,922.0,1089,233.0,110.0
2020-04-15,1177.0,975.0,1124,291.0,114.0
2020-04-16,1156.0,988.0,1077,291.0,105.0
2020-04-17,1326.0,1142.0,1076,331.0,139.0
2020-04-18,1402.0,811.0,1048,361.0,135.0
2020-04-19,1248.0,781.0,1120,313.0,179.0
2020-04-20,2060.0,1509.0,1432,498.0,206.0
2020-04-21,1361.0,1457.0,963,327.0,212.0
2020-04-22,1417.0,1411.0,852,351.0,212.0
2020-04-23,1472.0,1499.0,816,375.0,224.0
2020-04-24,1739.0,1722.0,780,454.0,261.0
2020-04-25,1802.0,1153.0,760,439.0,276.0
2020-04-26,1615.0,1109.0,668,415.0,305.0
2020-04-27,1974.0,1926.0,746,496.0,277.0
2020-04-28,1732.0,1949.0,595,415.0,314.0
2020-04-29,1559.0,1927.0,512,372.0,381.0
2020-04-30,2140.0,1878.0,546,494.0,346.0
2020-05-01,2969.0,1542.0,748,741.0,407.0
2020-05-02,2086.0,1485.0,574,446.0,353.0
2020-05-03,1976.0,1370.0,587,426.0,362.0
2020-05-04,2510.0,2631.0,641,536.0,452.0
2020-05-05,2549.0,2225.0,688,610.0,445.0
2020-05-06,2279.0,2379.0,584,519.0,406.0
2020-05-07,2497.0,2523.0,572,521.0,400.0
2020-05-08,2900.0,2515.0,678,611.0,435.0
2020-05-09,2581.0,1642.0,585,522.0,409.0
2020-05-10,3484.0,1539.0,847,831.0,440.0
2020-05-11,3207.0,3100.0,743,645.0,452.0
2020-05-12,2913.0,3057.0,643,540.0,478.0
2020-05-13,2828.0,3217.0,661,535.0,488.0
2020-05-14,2869.0,3209.0,651,558.0,539.0
2020-05-15,4218.0,3675.0,881,729.0,549.0
2020-05-16,3136.0,2256.0,660,540.0,526.0
2020-05-17,3050.0,1725.0,696,567.0,577.0
2020-05-18,4400.0,4162.0,963,739.0,577.0
2020-05-19,3411.0,3700.0,689,606.0,576.0
2020-05-20,4680.0,4038.0,963,817.0,561.0
2020-05-21,3207.0,4101.0,620,546.0,567.0
2020-05-22,4014.0,4115.0,698,654.0,546.0
2020-05-23,3698.0,2399.0,675,617.0,539.0
2020-05-24,3479.0,2001.0,721,622.0,597.0
2020-05-25,5229.0,4776.0,981,830.0,619.0
2020-05-26,3841.0,4413.0,692,629.0,610.0
2020-05-27,3673.0,4550.0,739,615.0,592.0
2020-05-28,4179.0,4302.0,831,674.0,618.0
2020-05-29,4207.0,4453.0,703,616.0,570.0
2020-05-30,4057.0,2811.0,694,608.0,598.0
2020-05-31,3771.0,2183.0,655,680.0,624.0
2020-06-01,6887.0,5425.0,1177,1168.0,682.0
2020-06-02,4315.0,4822.0,818,676.0,643.0
2020-06-03,4277.0,5047.0,859,637.0,669.0
2020-06-04,4399.0,5008.0,758,662.0,647.0
2020-06-05,5458.0,5131.0,864,743.0,589.0
2020-06-06,5087.0,3136.0,840,711.0,657.0
2020-06-07,4314.0,2452.0,798,640.0,683.0
2020-06-08,5785.0,6257.0,1016,799.0,734.0
2020-06-09,4679.0,5860.0,814,706.0,681.0
2020-06-10,6314.0,5811.0,1061,884.0,700.0
2020-06-11,4585.0,5469.0,760,595.0,669.0
2020-06-12,5372.0,5710.0,982,740.0,723.0
2020-06-13,4749.0,3216.0,876,595.0,691.0
2020-06-14,4625.0,2686.0,852,652.0,711.0
2020-06-15,7109.0,6662.0,1333,909.0,709.0
2020-06-16,5357.0,6463.0,1044,662.0,764.0
2020-06-17,4606.0,6176.0,904,604.0,753.0
2020-06-18,5638.0,6149.0,1195,721.0,672.0
2020-06-19,5721.0,6145.0,1173,732.0,648.0
2020-06-20,7491.0,3700.0,1741,916.0,609.0
2020-06-21,4756.0,2599.0,1316,629.0,690.0
2020-06-22,6076.0,6974.0,1725,764.0,666.0
2020-06-23,5252.0,6607.0,1397,619.0,640.0
2020-06-24,5209.0,6340.0,1541,685.0,640.0
2020-06-25,6254.0,6308.0,1408,748.0,623.0
2020-06-26,6782.0,6602.0,1581,804.0,666.0
2020-06-27,5295.0,3764.0,1270,648.0,693.0
2020-06-28,6351.0,3044.0,1158,817.0,689.0
2020-06-29,6709.0,7549.0,1443,764.0,748.0
2020-06-30,6714.0,7218.0,1388,818.0,713.0
2020-07-01,8648.0,7692.0,1617,1141.0,685.0
2020-07-02,6316.0,7082.0,1156,852.0,690.0
2020-07-03,6766.0,7111.0,1007,804.0,694.0
2020-07-04,5883.0,3744.0,875,721.0,733.0
2020-07-05,6490.0,3084.0,1063,783.0,749.0
2020-07-06,7195.0,7878.0,1155,804.0,820.0
2020-07-07,6578.0,7925.0,1039,811.0,819.0
2020-07-08,6014.0,7469.0,931,729.0,731.0
2020-07-09,6167.0,7071.0,918,678.0,755.0
2020-07-10,9504.0,7196.0,1238,1049.0,724.0
2020-07-11,6061.0,3923.0,1002,697.0,731.0
2020-07-12,6350.0,3268.0,866,737.0,751.0
2020-07-13,7693.0,8907.0,1058,791.0,823.0
2020-07-14,6448.0,8458.0,960,722.0,795.0
2020-07-15,8111.0,8853.0,1094,877.0,796.0
2020-07-16,6477.0,8260.0,960,728.0,808.0
2020-07-17,7225.0,8051.0,990,786.0,760.0
2020-07-18,7210.0,4443.0,888,754.0,745.0
2020-07-19,6461.0,3490.0,908,733.0,801.0
2020-07-20,9882.0,9126.0,1345,1126.0,795.0
2020-07-21,6043.0,8666.0,902,617.0,831.0
2020-07-22,5939.0,8300.0,879,680.0,740.0
2020-07-23,5879.0,8083.0,855,688.0,780.0
2020-07-24,6389.0,8032.0,920,704.0,722.0
2020-07-25,7472.0,4205.0,910,826.0,774.0
2020-07-26,5692.0,3052.0,807,630.0,783.0
2020-07-27,7341.0,8520.0,1053,801.0,799.0
2020-07-28,6008.0,8202.0,785,643.0,774.0
2020-07-29,5173.0,7662.0,749,573.0,680.0
2020-07-30,5299.0,7579.0,707,578.0,744.0
2020-07-31,5591.0,6730.0,800,591.0,674.0
2020-08-01,8286.0,3824.0,1043,870.0,730.0
2020-08-02,5263.0,2546.0,736,505.0,689.0
2020-08-03,6332.0,7513.0,936,700.0,754.0
2020-08-04,4916.0,7403.0,742,520.0,770.0
2020-08-05,5662.0,7154.0,948,594.0,712.0
2020-08-06,4893.0,6684.0,726,507.0,686.0
2020-08-07,5391.0,6619.0,813,527.0,642.0
2020-08-08,5595.0,3682.0,736,536.0,679.0
2020-08-09,4648.0,2430.0,696,476.0,646.0
2020-08-10,7868.0,7256.0,1209,734.0,671.0
2020-08-11,4899.0,6889.0,682,472.0,692.0
2020-08-12,4913.0,6479.0,782,420.0,615.0
2020-08-13,4801.0,6460.0,700,480.0,610.0
2020-08-14,5503.0,6216.0,657,550.0,575.0
2020-08-15,5980.0,3252.0,745,551.0,583.0
2020-08-16,4673.0,2327.0,673,427.0,569.0
2020-08-17,5803.0,6914.0,885,522.0,621.0
2020-08-18,5802.0,6718.0,885,513.0,562.0
2020-08-19,4778.0,6306.0,551,458.0,583.0
2020-08-20,7513.0,6028.0,835,695.0,556.0
2020-08-21,5222.0,6295.0,714,430.0,553.0
2020-08-22,4921.0,3158.0,619,417.0,566.0
2020-08-23,4577.0,2348.0,648,394.0,523.0
2020-08-24,5992.0,7088.0,766,490.0,538.0
2020-08-25,5864.0,6685.0,869,470.0,544.0
2020-08-26,4911.0,7038.0,646,419.0,516.0
2020-08-27,4969.0,6535.0,616,411.0,488.0
2020-08-28,6255.0,6341.0,894,530.0,527.0
2020-08-29,4466.0,3163.0,557,327.0,512.0
2020-08-30,4924.0,2228.0,778,413.0,522.0
2020-08-31,5713.0,7044.0,832,475.0,542.0
2020-09-01,7208.0,7146.0,992,584.0,497.0
2020-09-02,4878.0,6926.0,687,402.0,485.0
2020-09-03,4699.0,6293.0,661,375.0,484.0
2020-09-04,4804.0,6034.0,666,417.0,473.0
2020-09-05,5177.0,2896.0,736,425.0,453.0
2020-09-06,4177.0,2081.0,564,366.0,455.0
2020-09-07,5174.0,6419.0,729,404.0,485.0
2020-09-08,4625.0,6619.0,644,407.0,423.0
2020-09-09,4331.0,6050.0,655,357.0,473.0
2020-09-10,5511.0,5709.0,655,487.0,432.0
2020-09-11,4255.0,5499.0,514,346.0,434.0
2020-09-12,3639.0,2807.0,551,315.0,463.0
2020-09-13,3445.0,1905.0,489,295.0,395.0
2020-09-14,4777.0,6270.0,706,360.0,445.0
2020-09-15,5043.0,4362.0,618,385.0,435.0
2020-09-16,3648.0,2232.0,518,375.0,416.0
2020-09-17,4444.0,6404.0,631,333.0,396.0
2020-09-18,5028.0,5612.0,587,356.0,365.0
2020-09-19,4737.0,2809.0,686,307.0,394.0
2020-09-20,5861.0,1840.0,808,440.0,421.0
2020-09-21,4987.0,6292.0,768,380.0,407.0
2020-09-22,4175.0,6166.0,584,309.0,424.0
2020-09-23,4054.0,5816.0,514,318.0,394.0
2020-09-24,4025.0,5387.0,575,289.0,407.0
2020-09-25,5206.0,5272.0,699,383.0,363.0
2020-09-26,4056.0,2653.0,509,270.0,381.0
2020-09-27,4081.0,1820.0,659,353.0,360.0
2020-09-28,5185.0,6265.0,827,405.0,369.0
2020-09-29,4408.0,5947.0,750,350.0,371.0
2020-09-30,4385.0,5537.0,766,352.0,349.0
2020-10-01,6217.0,5275.0,776,581.0,361.0
2020-10-02,4759.0,5001.0,559,381.0,358.0
2020-10-03,4261.0,2443.0,500,339.0,362.0
2020-10-04,4081.0,1742.0,625,324.0,346.0
2020-10-05,6017.0,5913.0,855,441.0,367.0
2020-10-06,4680.0,5946.0,628,319.0,360.0
2020-10-07,4904.0,5764.0,626,416.0,342.0
2020-10-08,4946.0,5489.0,722,401.0,350.0
2020-10-09,5260.0,5653.0,634,383.0,321.0
2020-10-10,7411.0,3021.0,775,627.0,379.0
2020-10-11,4752.0,2181.0,586,363.0,357.0
2020-10-12,6626.0,6818.0,795,522.0,416.0
2020-10-13,5460.0,7137.0,704,407.0,382.0
2020-10-14,5152.0,6445.0,681,436.0,367.0
2020-10-15,6565.0,6479.0,707,614.0,386.0
2020-10-16,5979.0,6610.0,733,431.0,367.0
2020-10-17,5466.0,3339.0,629,417.0,390.0
2020-10-18,5950.0,2354.0,713,455.0,396.0
2020-10-19,7456.0,8231.0,814,555.0,469.0
2020-10-20,8194.0,8379.0,837,610.0,430.0
2020-10-21,5450.0,7404.0,641,413.0,466.0
2020-10-22,5784.0,7266.0,674,472.0,452.0
2020-10-23,5900.0,7248.0,683,427.0,449.0
2020-10-24,5175.0,3487.0,572,414.0,437.0
2020-10-25,6094.0,2464.0,823,564.0,484.0
2020-10-26,6887.0,8389.0,917,512.0,491.0
2020-10-27,5643.0,7930.0,797,439.0,459.0
2020-10-28,5795.0,7168.0,868,488.0,476.0
2020-10-29,4999.0,6860.0,600,412.0,484.0
2020-10-30,6051.0,6284.0,723,488.0,465.0
2020-10-31,4877.0,3003.0,588,437.0,446.0
2020-11-01,7818.0,2158.0,911,772.0,452.0
2020-11-02,6656.0,5128.0,854,595.0,509.0
2020-11-03,6397.0,8082.0,814,457.0,490.0
2020-11-04,5988.0,7619.0,708,475.0,486.0
2020-11-05,6496.0,7515.0,760,533.0,511.0
2020-11-06,6570.0,7069.0,698,479.0,546.0
2020-11-07,6114.0,3526.0,640,526.0,467.0
2020-11-08,5840.0,2628.0,657,485.0,489.0
2020-11-09,7791.0,8920.0,889,593.0,508.0
2020-11-10,8234.0,8881.0,940,700.0,477.0
2020-11-11,6285.0,8365.0,748,483.0,508.0
2020-11-12,5920.0,8131.0,682,544.0,532.0
2020-11-13,5910.0,7567.0,716,570.0,503.0
2020-11-14,5696.0,3888.0,623,509.0,483.0
2020-11-15,7220.0,2615.0,708,686.0,502.0
2020-11-16,7033.0,3284.0,766,652.0,507.0
2020-11-17,7285.0,9569.0,826,529.0,542.0
2020-11-18,7341.0,8709.0,811,624.0,520.0
2020-11-19,6923.0,8205.0,958,554.0,477.0
2020-11-20,10971.0,8366.0,1128,874.0,551.0
2020-11-21,6802.0,4201.0,786,494.0,552.0
2020-11-22,7017.0,2774.0,664,592.0,617.0
2020-11-23,9001.0,10331.0,1023,656.0,552.0
2020-11-24,7739.0,10244.0,795,604.0,560.0
2020-11-25,8635.0,9566.0,966,670.0,547.0
2020-11-26,7484.0,9584.0,684,577.0,565.0
2020-11-27,8204.0,9591.0,774,608.0,610.0
2020-11-28,8426.0,4876.0,846,600.0,556.0
2020-11-29,7592.0,2996.0,859,624.0,565.0
2020-11-30,11454.0,10923.0,1079,845.0,630.0
2020-12-01,12872.0,11581.0,1158,1063.0,653.0
2020-12-02,9293.0,11413.0,887,727.0,608.0
2020-12-03,9196.0,11166.0,981,690.0,587.0
2020-12-04,9573.0,10862.0,968,719.0,581.0
2020-12-05,10457.0,5963.0,908,761.0,637.0
2020-12-06,8473.0,3148.0,922,629.0,632.0
2020-12-07,12159.0,13062.0,1213,868.0,666.0
2020-12-08,10471.0,12958.0,993,745.0,622.0
2020-12-09,10617.0,12399.0,913,763.0,680.0
2020-12-10,12619.0,12680.0,1113,1050.0,659.0
2020-12-11,10862.0,12470.0,936,815.0,690.0
2020-12-12,10816.0,6848.0,1017,840.0,714.0
2020-12-13,9312.0,3404.0,838,771.0,702.0
2020-12-14,12633.0,14324.0,1282,962.0,732.0
2020-12-15,12032.0,13961.0,1209,1034.0,744.0
2020-12-16,9977.0,13307.0,961,865.0,729.0
2020-12-17,9662.0,12772.0,936,830.0,731.0
2020-12-18,11360.0,12504.0,1037,1006.0,753.0
2020-12-19,9527.0,6565.0,841,887.0,787.0
2020-12-20,11090.0,3791.0,1011,1238.0,767.0
2020-12-21,10338.0,14397.0,1008,948.0,881.0
2020-12-22,9406.0,13791.0,915,822.0,794.0
2020-12-23,9151.0,12664.0,889,914.0,818.0
2020-12-24,10542.0,10364.0,806,1186.0,829.0
2020-12-25,10355.0,2724.0,735,1193.0,829.0
2020-12-26,10544.0,5896.0,796,981.0,864.0
2020-12-27,10682.0,4373.0,735,1190.0,902.0
2020-12-28,13930.0,16018.0,1089,1323.0,955.0
2020-12-29,9983.0,15965.0,846,946.0,951.0
2020-12-30,10645.0,14577.0,854,1071.0,927.0
2020-12-31,12549.0,11980.0,826,1267.0,876.0
2021-01-01,17188.0,3335.0,1334,2020.0,967.0
2021-01-02,13670.0,6880.0,976,1184.0,973.0
2021-01-03,14089.0,5143.0,940,1301.0,999.0
2021-01-04,18553.0,18072.0,1321,1402.0,1076.0
2021-01-05,16596.0,18684.0,1247,1452.0,1026.0
2021-01-06,14528.0,18396.0,1014,1323.0,1126.0
2021-01-07,14526.0,18693.0,1338,1291.0,1034.0
2021-01-08,15748.0,18518.0,1176,1361.0,1158.0
2021-01-09,14491.0,9775.0,912,1153.0,1111.0
2021-01-10,17051.0,5542.0,1013,1766.0,1169.0
2021-01-11,17304.0,20753.0,1132,1387.0,1260.0
2021-01-12,14673.0,19456.0,1261,1310.0,1194.0
2021-01-13,13986.0,18376.0,977,1185.0,1195.0
2021-01-14,14027.0,18215.0,1148,1294.0,1217.0
2021-01-15,16447.0,17384.0,1223,1557.0,1248.0
2021-01-16,13217.0,9399.0,833,1166.0,1232.0
2021-01-17,11505.0,5192.0,778,1135.0,1358.0
2021-01-18,16799.0,19280.0,1357,1449.0,1354.0
2021-01-19,13390.0,18820.0,1053,1081.0,1375.0
2021-01-20,16317.0,17421.0,1340,1520.0,1426.0
2021-01-21,11735.0,16854.0,1048,1043.0,1349.0
2021-01-22,12260.0,16374.0,1248,993.0,1327.0
2021-01-23,11149.0,8691.0,1204,874.0,1293.0
2021-01-24,9824.0,4679.0,949,892.0,1369.0
2021-01-25,14265.0,17899.0,1089,1172.0,1380.0
2021-01-26,10519.0,17014.0,1346,818.0,1340.0
2021-01-27,9281.0,14905.0,818,811.0,1252.0
2021-01-28,9768.0,14044.0,823,890.0,1178.0
2021-01-29,8043.0,12358.0,677,736.0,1183.0
2021-01-30,7729.0,6728.0,552,678.0,1179.0
2021-01-31,6723.0,3650.0,584,793.0,1117.0
2021-02-01,10615.0,4612.0,879,1240.0,1197.0
2021-02-02,9174.0,13424.0,1404,751.0,1168.0
2021-02-03,7697.0,11976.0,859,566.0,1076.0
2021-02-04,7296.0,10949.0,578,547.0,1017.0
2021-02-05,8332.0,10212.0,900,650.0,973.0
2021-02-06,6452.0,5258.0,660,502.0,982.0
2021-02-07,5641.0,2732.0,505,530.0,891.0
2021-02-08,8373.0,11581.0,838,611.0,999.0
2021-02-09,6373.0,9235.0,846,503.0,904.0
2021-02-10,7603.0,8561.0,673,667.0,837.0
2021-02-11,5478.0,7831.0,464,495.0,854.0
2021-02-12,5965.0,7637.0,547,477.0,793.0
2021-02-13,5201.0,3976.0,413,450.0,714.0
2021-02-14,4910.0,2149.0,450,475.0,729.0
2021-02-15,7639.0,8219.0,663,637.0,770.0
2021-02-16,5822.0,7734.0,544,444.0,716.0
2021-02-17,5443.0,6992.0,732,462.0,705.0
2021-02-18,5842.0,6940.0,477,437.0,646.0
2021-02-19,5783.0,6669.0,468,443.0,657.0
2021-02-20,6635.0,3396.0,456,563.0,577.0
2021-02-21,4537.0,2020.0,332,383.0,664.0
2021-02-22,6657.0,8497.0,502,473.0,684.0
2021-02-23,5475.0,7397.0,443,326.0,555.0
2021-02-24,4950.0,6740.0,450,388.0,569.0
2021-02-25,5566.0,6670.0,416,408.0,546.0
2021-02-26,5740.0,6785.0,387,389.0,532.0
2021-02-27,4867.0,3471.0,325,360.0,544.0
2021-02-28,5792.0,2072.0,373,526.0,541.0
2021-03-01,7956.0,8509.0,602,665.0,545.0
2021-03-02,5307.0,6823.0,511,355.0,517.0
2021-03-03,5122.0,6480.0,434,398.0,479.0
2021-03-04,4584.0,6189.0,645,343.0,481.0
2021-03-05,5177.0,5975.0,420,375.0,493.0
2021-03-06,4220.0,3037.0,416,257.0,451.0
2021-03-07,3815.0,1966.0,248,288.0,452.0
2021-03-08,5153.0,6925.0,365,370.0,495.0
2021-03-09,4442.0,5878.0,368,304.0,426.0
2021-03-10,4968.0,5434.0,439,386.0,478.0
2021-03-11,3703.0,5287.0,401,262.0,449.0
2021-03-12,3915.0,5070.0,644,304.0,387.0
2021-03-13,3497.0,2652.0,301,251.0,400.0
2021-03-14,3322.0,1535.0,254,263.0,442.0
2021-03-15,4582.0,2141.0,418,378.0,374.0
2021-03-16,4445.0,6670.0,362,254.0,373.0
2021-03-17,4009.0,5219.0,594,259.0,381.0
2021-03-18,4126.0,4947.0,440,300.0,347.0
2021-03-19,4000.0,4698.0,430,259.0,353.0
2021-03-20,4742.0,2426.0,566,339.0,322.0
2021-03-21,3102.0,1541.0,332,226.0,353.0
2021-03-22,4403.0,5843.0,349,282.0,333.0
2021-03-23,3795.0,5110.0,422,233.0,372.0
2021-03-24,3454.0,4518.0,316,217.0,316.0
2021-03-25,3554.0,4499.0,474,255.0,276.0
2021-03-26,3130.0,4079.0,286,202.0,269.0
2021-03-27,2984.0,2224.0,250,214.0,292.0
2021-03-28,2981.0,1292.0,229,272.0,326.0
2021-03-29,3431.0,5190.0,317,269.0,320.0
2021-03-30,3129.0,4339.0,338,221.0,297.0
2021-03-31,2828.0,3961.0,605,205.0,287.0
2021-04-01,3683.0,2070.0,323,322.0,271.0
2021-04-02,2860.0,1668.0,225,214.0,272.0
2021-04-03,3097.0,1591.0,251,198.0,280.0
2021-04-04,3316.0,1412.0,243,210.0,250.0
2021-04-05,4475.0,5468.0,325,266.0,291.0
2021-04-06,3386.0,4546.0,284,186.0,260.0
2021-04-07,3263.0,4329.0,355,189.0,287.0
2021-04-08,3121.0,4147.0,401,183.0,271.0
2021-04-09,3238.0,3936.0,324,167.0,258.0
2021-04-10,3865.0,2183.0,370,233.0,245.0
2021-04-11,2691.0,1193.0,210,173.0,241.0
2021-04-12,3614.0,4937.0,323,194.0,242.0
2021-04-13,2910.0,4105.0,229,136.0,280.0
2021-04-14,2824.0,3723.0,509,154.0,241.0
2021-04-15,3097.0,3670.0,315,206.0,252.0
2021-04-16,2865.0,3258.0,326,149.0,234.0
2021-04-17,2484.0,1638.0,289,119.0,232.0
2021-04-18,2488.0,1098.0,230,143.0,194.0
2021-04-19,3338.0,4209.0,312,150.0,218.0
2021-04-20,3365.0,3495.0,303,197.0,223.0
2021-04-21,2524.0,3516.0,242,119.0,207.0
2021-04-22,2439.0,3137.0,224,119.0,181.0
2021-04-23,2481.0,3083.0,275,108.0,185.0
2021-04-24,2489.0,1718.0,294,134.0,195.0
2021-04-25,2637.0,1050.0,220,131.0,183.0
2021-04-26,2798.0,3809.0,258,117.0,197.0
2021-04-27,2476.0,3380.0,250,115.0,180.0
2021-04-28,2365.0,3048.0,331,112.0,184.0
2021-04-29,2035.0,2897.0,249,82.0,185.0
2021-04-30,2233.0,2608.0,315,106.0,139.0
2021-05-01,2443.0,992.0,289,127.0,161.0
2021-05-02,1875.0,940.0,237,96.0,172.0
2021-05-03,2557.0,3357.0,293,91.0,155.0
2021-05-04,2070.0,2811.0,342,83.0,137.0
2021-05-05,2324.0,2527.0,305,114.0,157.0
2021-05-06,1933.0,2731.0,289,88.0,140.0
2021-05-07,1945.0,2393.0,221,83.0,124.0
2021-05-08,1824.0,1249.0,189,67.0,116.0
2021-05-09,1637.0,778.0,134,84.0,139.0
2021-05-10,2523.0,1689.0,314,104.0,145.0
2021-05-11,2044.0,3056.0,270,67.0,111.0
2021-05-12,1942.0,2543.0,249,72.0,120.0
2021-05-13,1819.0,2288.0,258,78.0,92.0
2021-05-14,1991.0,2382.0,269,72.0,117.0
2021-05-15,2186.0,1189.0,342,83.0,91.0
2021-05-16,1583.0,728.0,261,54.0,104.0
2021-05-17,2403.0,2707.0,313,82.0,110.0
2021-05-18,2189.0,2461.0,343,48.0,114.0
2021-05-19,1851.0,2376.0,265,53.0,107.0
2021-05-20,2313.0,2305.0,381,83.0,85.0
2021-05-21,1869.0,2266.0,312,62.0,88.0
2021-05-22,1861.0,1129.0,261,32.0,76.0
2021-05-23,1795.0,790.0,306,42.0,109.0
2021-05-24,2539.0,2839.0,374,53.0,99.0
2021-05-25,2308.0,2591.0,344,44.0,99.0
2021-05-26,2106.0,2512.0,270,33.0,87.0
2021-05-27,1867.0,2416.0,289,29.0,92.0
2021-05-28,2271.0,2389.0,358,35.0,89.0
2021-05-29,1863.0,1117.0,256,27.0,75.0
2021-05-30,2008.0,921.0,322,30.0,86.0
2021-05-31,2463.0,2964.0,397,22.0,95.0
2021-06-01,2869.0,2693.0,653,25.0,79.0
2021-06-02,2078.0,2686.0,395,15.0,76.0
2021-06-03,1887.0,2521.0,492,6.0,57.0
2021-06-04,2054.0,2632.0,578,9.0,82.0
2021-06-05,2016.0,1276.0,920,9.0,80.0
2021-06-06,1872.0,780.0,945,3.0,71.0
2021-06-07,1870.0,3371.0,1021,3.0,76.0
2021-06-08,1593.0,3178.0,1001,5.0,77.0
2021-06-09,1124.0,2730.0,1037,1.0,58.0
2021-06-10,600.0,2326.0,1003,,52.0
2021-06-11,294.0,1517.0,671,,34.0
2021-06-12,,10.0,9,,2.0
