Fecha,Confirmados,Confirmados_Ing,Sospechosos,Defunciones_Sint,Defunciones_Muer
2020-07-20,9855.0,9107.0,1408,1073.0,758.0
2020-07-21,6025.0,8661.0,948,589.0,790.0
2020-07-22,5923.0,8323.0,926,648.0,689.0
2020-07-23,5855.0,8096.0,893,659.0,745.0
2020-07-24,6374.0,8029.0,950,677.0,696.0
2020-07-25,7442.0,4167.0,971,769.0,735.0
2020-07-26,5681.0,3018.0,847,608.0,755.0
2020-07-27,7304.0,8468.0,1115,764.0,752.0
2020-07-28,5995.0,8178.0,818,613.0,729.0
2020-07-29,5159.0,7675.0,803,552.0,646.0
2020-07-30,5276.0,7589.0,744,542.0,722.0
2020-07-31,5579.0,6720.0,828,561.0,650.0
2020-08-01,8265.0,3808.0,1106,828.0,698.0
2020-08-02,5264.0,2528.0,754,487.0,653.0
2020-08-03,6337.0,7487.0,962,676.0,711.0
2020-08-04,4900.0,7392.0,782,484.0,740.0
2020-08-05,5645.0,7172.0,988,567.0,679.0
2020-08-06,4883.0,6693.0,756,488.0,662.0
2020-08-07,5386.0,6617.0,827,504.0,613.0
2020-08-08,5585.0,3655.0,761,517.0,646.0
2020-08-09,4622.0,2401.0,717,447.0,623.0
2020-08-10,7840.0,7201.0,1262,699.0,649.0
2020-08-11,4884.0,6908.0,734,451.0,643.0
2020-08-12,4900.0,6450.0,824,403.0,578.0
2020-08-13,4786.0,6441.0,745,461.0,585.0
2020-08-14,5492.0,6204.0,709,519.0,548.0
2020-08-15,5968.0,3218.0,781,526.0,547.0
2020-08-16,4652.0,2320.0,704,407.0,548.0
2020-08-17,5779.0,6896.0,935,500.0,596.0
2020-08-18,5789.0,6700.0,950,491.0,527.0
2020-08-19,4769.0,6275.0,583,440.0,565.0
2020-08-20,7504.0,6007.0,874,668.0,522.0
2020-08-21,5210.0,6311.0,790,404.0,530.0
2020-08-22,4912.0,3138.0,669,407.0,535.0
2020-08-23,4566.0,2322.0,682,382.0,497.0
2020-08-24,5972.0,7027.0,884,474.0,508.0
2020-08-25,5835.0,6635.0,1047,451.0,528.0
2020-08-26,4874.0,7034.0,898,400.0,499.0
2020-08-27,4924.0,6450.0,843,390.0,473.0
2020-08-28,6182.0,6344.0,1126,503.0,502.0
2020-08-29,4433.0,3125.0,739,306.0,485.0
2020-08-30,4896.0,2183.0,865,392.0,506.0
2020-08-31,5673.0,6964.0,1089,454.0,519.0
2020-09-01,7192.0,7108.0,1121,567.0,476.0
2020-09-02,4872.0,6952.0,741,384.0,473.0
2020-09-03,4690.0,6285.0,729,356.0,472.0
2020-09-04,4803.0,6070.0,691,407.0,450.0
2020-09-05,5163.0,2874.0,757,401.0,430.0
2020-09-06,4168.0,2059.0,590,351.0,438.0
2020-09-07,5160.0,6388.0,799,383.0,459.0
2020-09-08,4611.0,6620.0,700,377.0,415.0
2020-09-09,4322.0,6066.0,709,337.0,451.0
2020-09-10,5485.0,5710.0,723,463.0,406.0
2020-09-11,4247.0,5511.0,549,334.0,410.0
2020-09-12,3635.0,2780.0,564,300.0,441.0
2020-09-13,3440.0,1875.0,513,280.0,373.0
2020-09-14,4770.0,6248.0,749,355.0,432.0
2020-09-15,5016.0,4316.0,685,358.0,421.0
2020-09-16,3639.0,2190.0,561,354.0,394.0
2020-09-17,4432.0,6368.0,706,315.0,378.0
2020-09-18,5016.0,5692.0,683,343.0,347.0
2020-09-19,4724.0,2776.0,743,291.0,380.0
2020-09-20,5848.0,1797.0,883,418.0,402.0
2020-09-21,4969.0,6279.0,838,359.0,383.0
2020-09-22,4162.0,6163.0,637,304.0,401.0
2020-09-23,4045.0,5795.0,557,309.0,381.0
2020-09-24,4015.0,5363.0,631,275.0,384.0
2020-09-25,5189.0,5283.0,746,367.0,342.0
2020-09-26,4047.0,2635.0,548,260.0,368.0
2020-09-27,4063.0,1780.0,723,340.0,346.0
2020-09-28,5163.0,6213.0,933,390.0,348.0
2020-09-29,4391.0,5991.0,761,339.0,345.0
2020-09-30,4356.0,5514.0,857,327.0,334.0
2020-10-01,6193.0,5267.0,892,554.0,347.0
2020-10-02,4732.0,5042.0,647,357.0,343.0
2020-10-03,4239.0,2413.0,568,318.0,351.0
2020-10-04,4071.0,1709.0,679,310.0,332.0
2020-10-05,5991.0,5800.0,939,421.0,358.0
2020-10-06,4661.0,5943.0,755,305.0,343.0
2020-10-07,4889.0,5677.0,722,388.0,333.0
2020-10-08,4935.0,5494.0,784,379.0,327.0
2020-10-09,5253.0,5721.0,688,370.0,306.0
2020-10-10,7382.0,3006.0,846,590.0,361.0
2020-10-11,4744.0,2138.0,643,348.0,345.0
2020-10-12,6603.0,6745.0,892,498.0,397.0
2020-10-13,5433.0,7096.0,796,391.0,360.0
2020-10-14,5122.0,6487.0,746,398.0,348.0
2020-10-15,6536.0,6460.0,785,579.0,368.0
2020-10-16,5961.0,6629.0,790,412.0,346.0
2020-10-17,5424.0,3294.0,730,390.0,371.0
2020-10-18,5894.0,2266.0,825,422.0,379.0
2020-10-19,7417.0,8182.0,904,515.0,449.0
2020-10-20,8140.0,8380.0,943,562.0,396.0
2020-10-21,5430.0,7364.0,731,388.0,448.0
2020-10-22,5757.0,7259.0,778,438.0,438.0
2020-10-23,5861.0,7228.0,757,385.0,420.0
2020-10-24,5149.0,3458.0,657,378.0,406.0
2020-10-25,6041.0,2414.0,920,509.0,458.0
2020-10-26,6841.0,8270.0,1037,459.0,458.0
2020-10-27,5604.0,7969.0,885,395.0,432.0
2020-10-28,5744.0,7165.0,1047,446.0,443.0
2020-10-29,4934.0,6839.0,731,364.0,438.0
2020-10-30,5993.0,6275.0,869,458.0,433.0
2020-10-31,4819.0,2935.0,695,400.0,411.0
2020-11-01,7718.0,2086.0,1117,717.0,423.0
2020-11-02,6516.0,5079.0,1112,542.0,465.0
2020-11-03,6291.0,8031.0,1050,423.0,449.0
2020-11-04,5916.0,7503.0,904,431.0,453.0
2020-11-05,6395.0,7417.0,996,494.0,474.0
2020-11-06,6443.0,7008.0,928,451.0,495.0
2020-11-07,6001.0,3443.0,841,482.0,429.0
2020-11-08,5766.0,2530.0,833,449.0,440.0
2020-11-09,7734.0,8588.0,1063,548.0,463.0
2020-11-10,8174.0,8617.0,1070,628.0,440.0
2020-11-11,6266.0,8321.0,906,440.0,466.0
2020-11-12,5887.0,8166.0,767,498.0,486.0
2020-11-13,5894.0,7547.0,813,520.0,455.0
2020-11-14,5670.0,3841.0,712,470.0,443.0
2020-11-15,7190.0,2584.0,822,635.0,442.0
2020-11-16,7002.0,3146.0,905,613.0,464.0
2020-11-17,7276.0,9516.0,983,487.0,482.0
2020-11-18,7297.0,8719.0,995,565.0,475.0
2020-11-19,6911.0,8276.0,1072,524.0,438.0
2020-11-20,10847.0,8290.0,1267,809.0,514.0
2020-11-21,6767.0,4155.0,916,470.0,510.0
2020-11-22,6962.0,2695.0,756,556.0,565.0
2020-11-23,8932.0,10189.0,1218,619.0,514.0
2020-11-24,7671.0,10269.0,971,564.0,515.0
2020-11-25,8559.0,9491.0,1129,627.0,503.0
2020-11-26,7390.0,9559.0,828,536.0,535.0
2020-11-27,8087.0,9455.0,931,575.0,572.0
2020-11-28,8352.0,4785.0,965,578.0,521.0
2020-11-29,7499.0,2912.0,984,582.0,533.0
2020-11-30,11325.0,10770.0,1272,803.0,589.0
2020-12-01,12676.0,11390.0,1389,993.0,617.0
2020-12-02,9143.0,11314.0,1047,680.0,567.0
2020-12-03,9086.0,11109.0,1116,648.0,557.0
2020-12-04,9443.0,10791.0,1122,677.0,546.0
2020-12-05,10339.0,5852.0,1073,710.0,599.0
2020-12-06,8351.0,3068.0,1049,587.0,596.0
2020-12-07,11950.0,12787.0,1390,822.0,624.0
2020-12-08,10331.0,12847.0,1178,697.0,578.0
2020-12-09,10455.0,12278.0,1093,722.0,635.0
2020-12-10,12383.0,12372.0,1346,994.0,606.0
2020-12-11,10630.0,12340.0,1101,753.0,654.0
2020-12-12,10636.0,6709.0,1170,783.0,660.0
2020-12-13,9100.0,3335.0,944,715.0,665.0
2020-12-14,12450.0,14026.0,1493,893.0,677.0
2020-12-15,11811.0,13818.0,1399,951.0,705.0
2020-12-16,9831.0,12993.0,1121,776.0,679.0
2020-12-17,9533.0,12671.0,1084,775.0,693.0
2020-12-18,11200.0,12359.0,1200,913.0,705.0
2020-12-19,9386.0,6488.0,957,814.0,748.0
2020-12-20,10903.0,3694.0,1080,1120.0,713.0
2020-12-21,10162.0,14072.0,1176,864.0,821.0
2020-12-22,9223.0,13750.0,1065,754.0,740.0
2020-12-23,8996.0,12427.0,1094,838.0,764.0
2020-12-24,10299.0,10280.0,1019,1064.0,770.0
2020-12-25,10113.0,2534.0,896,1082.0,763.0
2020-12-26,10260.0,5687.0,950,890.0,801.0
2020-12-27,10324.0,4222.0,873,1084.0,835.0
2020-12-28,13659.0,15379.0,1379,1198.0,853.0
2020-12-29,9749.0,15558.0,1106,839.0,877.0
2020-12-30,10429.0,14341.0,1075,966.0,832.0
2020-12-31,12321.0,11955.0,1140,1129.0,785.0
2021-01-01,16929.0,3211.0,1568,1789.0,882.0
2021-01-02,13458.0,6631.0,1154,1059.0,881.0
2021-01-03,13891.0,5023.0,1100,1166.0,892.0
2021-01-04,18311.0,17617.0,1826,1247.0,976.0
2021-01-05,16381.0,18524.0,1559,1307.0,936.0
2021-01-06,14309.0,18128.0,1303,1187.0,1014.0
2021-01-07,14343.0,18526.0,1815,1170.0,933.0
2021-01-08,15505.0,18174.0,1526,1228.0,1064.0
2021-01-09,14297.0,9527.0,1087,1043.0,1007.0
2021-01-10,16802.0,5325.0,1197,1576.0,1051.0
2021-01-11,16971.0,20304.0,1497,1255.0,1129.0
2021-01-12,14403.0,19194.0,1518,1164.0,1084.0
2021-01-13,13744.0,17912.0,1332,1062.0,1079.0
2021-01-14,13814.0,17954.0,1376,1164.0,1111.0
2021-01-15,16167.0,17055.0,1613,1331.0,1132.0
2021-01-16,13008.0,9182.0,1179,1020.0,1124.0
2021-01-17,11369.0,5051.0,977,1012.0,1224.0
2021-01-18,16572.0,18898.0,1785,1297.0,1239.0
2021-01-19,13094.0,18556.0,1381,942.0,1242.0
2021-01-20,16097.0,17226.0,1672,1314.0,1297.0
2021-01-21,11581.0,16776.0,1274,911.0,1222.0
2021-01-22,12196.0,16348.0,1348,872.0,1182.0
2021-01-23,10912.0,8375.0,1459,751.0,1163.0
2021-01-24,9657.0,4537.0,988,771.0,1214.0
2021-01-25,14031.0,17593.0,1433,1005.0,1238.0
2021-01-26,10299.0,16920.0,1230,711.0,1232.0
2021-01-27,9106.0,14784.0,1085,699.0,1126.0
2021-01-28,9562.0,13927.0,1109,750.0,1070.0
2021-01-29,7884.0,12247.0,931,620.0,1069.0
2021-01-30,7494.0,6473.0,732,572.0,1048.0
2021-01-31,6555.0,3584.0,674,680.0,1003.0
2021-02-01,10312.0,4337.0,1178,1003.0,1069.0
2021-02-02,8897.0,13191.0,1291,606.0,1026.0
2021-02-03,7409.0,11678.0,1104,475.0,940.0
2021-02-04,7005.0,10767.0,795,443.0,893.0
2021-02-05,8139.0,10046.0,998,520.0,855.0
2021-02-06,6298.0,4970.0,801,405.0,855.0
2021-02-07,5485.0,2578.0,586,416.0,779.0
2021-02-08,8145.0,11239.0,1020,493.0,895.0
2021-02-09,6198.0,9055.0,764,401.0,795.0
2021-02-10,7417.0,8467.0,843,523.0,710.0
2021-02-11,5316.0,7723.0,633,356.0,728.0
2021-02-12,5798.0,7534.0,714,348.0,697.0
2021-02-13,5056.0,3815.0,522,317.0,608.0
2021-02-14,4745.0,2030.0,497,306.0,636.0
2021-02-15,7349.0,8020.0,807,433.0,658.0
2021-02-16,5655.0,7694.0,670,289.0,616.0
2021-02-17,5204.0,6936.0,623,297.0,587.0
2021-02-18,5597.0,6827.0,639,244.0,551.0
2021-02-19,5528.0,6440.0,707,226.0,571.0
2021-02-20,6348.0,3267.0,673,287.0,487.0
2021-02-21,4315.0,1924.0,469,178.0,564.0
2021-02-22,6335.0,8224.0,866,188.0,560.0
2021-02-23,5215.0,7189.0,693,120.0,470.0
2021-02-24,4605.0,6494.0,671,133.0,467.0
2021-02-25,5073.0,6411.0,738,128.0,451.0
2021-02-26,5152.0,6417.0,836,113.0,411.0
2021-02-27,4255.0,3194.0,781,80.0,432.0
2021-02-28,4722.0,1853.0,1184,100.0,447.0
2021-03-01,6134.0,7948.0,1762,95.0,428.0
2021-03-02,3874.0,6230.0,1385,44.0,417.0
2021-03-03,3461.0,5856.0,1304,38.0,367.0
2021-03-04,2793.0,5388.0,1421,12.0,341.0
2021-03-05,2449.0,5047.0,1717,6.0,365.0
2021-03-06,1812.0,2412.0,1174,6.0,331.0
2021-03-07,986.0,1440.0,929,3.0,320.0
2021-03-08,1101.0,4824.0,1266,2.0,290.0
2021-03-09,616.0,2670.0,868,0.0,99.0
2021-03-10,0.0,9.0,22,0.0,1.0
