Fecha,Confirmados,Confirmados_Ing,Sospechosos,Defunciones_Sint,Defunciones_Muer
2020-03-18,154.0,118.0,346,13.0,3.0
2020-03-19,135.0,151.0,312,16.0,
2020-03-20,225.0,131.0,462,32.0,1.0
2020-03-21,154.0,82.0,402,26.0,
2020-03-22,176.0,68.0,523,27.0,2.0
2020-03-23,259.0,162.0,919,43.0,1.0
2020-03-24,204.0,221.0,890,35.0,2.0
2020-03-25,241.0,176.0,1012,43.0,2.0
2020-03-26,288.0,220.0,912,50.0,8.0
2020-03-27,313.0,257.0,950,50.0,8.0
2020-03-28,303.0,183.0,992,55.0,15.0
2020-03-29,293.0,155.0,1084,61.0,9.0
2020-03-30,420.0,336.0,1331,75.0,12.0
2020-03-31,330.0,307.0,1071,70.0,22.0
2020-04-01,521.0,365.0,1276,102.0,20.0
2020-04-02,474.0,338.0,873,103.0,27.0
2020-04-03,480.0,374.0,923,109.0,33.0
2020-04-04,480.0,240.0,882,97.0,34.0
2020-04-05,468.0,245.0,873,85.0,32.0
2020-04-06,631.0,607.0,1075,127.0,52.0
2020-04-07,552.0,497.0,932,127.0,56.0
2020-04-08,680.0,561.0,974,166.0,49.0
2020-04-09,670.0,460.0,889,136.0,55.0
2020-04-10,1041.0,550.0,1116,217.0,71.0
2020-04-11,790.0,447.0,1003,158.0,71.0
2020-04-12,828.0,453.0,1000,186.0,74.0
2020-04-13,1035.0,913.0,1325,241.0,87.0
2020-04-14,984.0,893.0,1109,211.0,100.0
2020-04-15,1143.0,947.0,1154,260.0,105.0
2020-04-16,1110.0,962.0,1118,251.0,94.0
2020-04-17,1283.0,1111.0,1108,292.0,118.0
2020-04-18,1363.0,782.0,1083,328.0,124.0
2020-04-19,1211.0,742.0,1153,282.0,162.0
2020-04-20,1995.0,1461.0,1484,440.0,185.0
2020-04-21,1319.0,1418.0,1002,288.0,180.0
2020-04-22,1354.0,1362.0,909,294.0,185.0
2020-04-23,1404.0,1445.0,873,320.0,193.0
2020-04-24,1673.0,1671.0,838,395.0,228.0
2020-04-25,1738.0,1091.0,815,381.0,249.0
2020-04-26,1543.0,1036.0,732,344.0,270.0
2020-04-27,1892.0,1852.0,819,419.0,242.0
2020-04-28,1666.0,1890.0,656,352.0,254.0
2020-04-29,1490.0,1852.0,568,307.0,334.0
2020-04-30,2084.0,1830.0,593,441.0,299.0
2020-05-01,2849.0,1465.0,863,621.0,348.0
2020-05-02,2022.0,1404.0,634,384.0,308.0
2020-05-03,1915.0,1297.0,640,366.0,299.0
2020-05-04,2447.0,2565.0,702,473.0,365.0
2020-05-05,2471.0,2147.0,766,531.0,360.0
2020-05-06,2209.0,2319.0,650,448.0,346.0
2020-05-07,2445.0,2446.0,621,472.0,333.0
2020-05-08,2839.0,2462.0,737,547.0,369.0
2020-05-09,2525.0,1568.0,641,465.0,363.0
2020-05-10,3411.0,1470.0,917,756.0,366.0
2020-05-11,3151.0,3035.0,794,588.0,389.0
2020-05-12,2864.0,3005.0,691,488.0,417.0
2020-05-13,2779.0,3164.0,709,487.0,424.0
2020-05-14,2815.0,3149.0,704,504.0,479.0
2020-05-15,4147.0,3599.0,953,658.0,479.0
2020-05-16,3104.0,2208.0,687,507.0,451.0
2020-05-17,2991.0,1667.0,753,505.0,520.0
2020-05-18,4343.0,4116.0,1022,681.0,512.0
2020-05-19,3379.0,3649.0,719,572.0,520.0
2020-05-20,4618.0,3990.0,1021,753.0,513.0
2020-05-21,3159.0,4054.0,667,499.0,509.0
2020-05-22,3966.0,4061.0,747,604.0,497.0
2020-05-23,3668.0,2358.0,703,590.0,487.0
2020-05-24,3437.0,1948.0,763,578.0,538.0
2020-05-25,5173.0,4722.0,1033,772.0,563.0
2020-05-26,3801.0,4378.0,731,587.0,559.0
2020-05-27,3629.0,4501.0,775,573.0,538.0
2020-05-28,4152.0,4271.0,856,648.0,560.0
2020-05-29,4169.0,4400.0,736,581.0,518.0
2020-05-30,4035.0,2775.0,711,588.0,552.0
2020-05-31,3743.0,2140.0,681,650.0,578.0
2020-06-01,6826.0,5377.0,1237,1107.0,635.0
2020-06-02,4278.0,4789.0,859,637.0,589.0
2020-06-03,4243.0,5009.0,891,602.0,625.0
2020-06-04,4366.0,4964.0,791,630.0,611.0
2020-06-05,5410.0,5094.0,907,700.0,564.0
2020-06-06,5061.0,3098.0,863,686.0,614.0
2020-06-07,4290.0,2414.0,825,615.0,652.0
2020-06-08,5748.0,6214.0,1056,764.0,704.0
2020-06-09,4656.0,5813.0,837,686.0,652.0
2020-06-10,6275.0,5779.0,1102,846.0,667.0
2020-06-11,4557.0,5434.0,792,571.0,629.0
2020-06-12,5335.0,5691.0,1016,714.0,686.0
2020-06-13,4721.0,3190.0,902,574.0,646.0
2020-06-14,4595.0,2639.0,884,627.0,675.0
2020-06-15,7067.0,6615.0,1370,881.0,674.0
2020-06-16,5320.0,6449.0,1086,634.0,741.0
2020-06-17,4578.0,6150.0,937,585.0,725.0
2020-06-18,5609.0,6108.0,1223,696.0,647.0
2020-06-19,5685.0,6108.0,1211,704.0,624.0
2020-06-20,7457.0,3633.0,1776,885.0,566.0
2020-06-21,4735.0,2540.0,1333,612.0,649.0
2020-06-22,6058.0,6933.0,1742,742.0,644.0
2020-06-23,5238.0,6598.0,1409,606.0,621.0
2020-06-24,5194.0,6323.0,1556,666.0,615.0
2020-06-25,6233.0,6305.0,1432,728.0,600.0
2020-06-26,6757.0,6581.0,1611,775.0,658.0
2020-06-27,5276.0,3728.0,1291,627.0,676.0
2020-06-28,6328.0,3015.0,1186,787.0,667.0
2020-06-29,6685.0,7537.0,1467,735.0,723.0
2020-06-30,6696.0,7202.0,1405,795.0,696.0
2020-07-01,8625.0,7675.0,1649,1109.0,659.0
2020-07-02,6295.0,7070.0,1181,828.0,669.0
2020-07-03,6747.0,7089.0,1027,783.0,671.0
2020-07-04,5873.0,3707.0,893,707.0,702.0
2020-07-05,6480.0,3041.0,1080,768.0,726.0
2020-07-06,7183.0,7887.0,1172,784.0,797.0
2020-07-07,6564.0,7940.0,1054,795.0,789.0
2020-07-08,6007.0,7469.0,944,717.0,717.0
2020-07-09,6164.0,7087.0,935,664.0,738.0
2020-07-10,9494.0,7193.0,1258,1026.0,702.0
2020-07-11,6055.0,3915.0,1020,676.0,721.0
2020-07-12,6352.0,3254.0,875,729.0,728.0
2020-07-13,7685.0,8898.0,1075,777.0,803.0
2020-07-14,6440.0,8462.0,976,703.0,774.0
2020-07-15,8101.0,8852.0,1113,855.0,782.0
2020-07-16,6469.0,8266.0,972,714.0,795.0
2020-07-17,7217.0,8036.0,1008,770.0,744.0
2020-07-18,7198.0,4424.0,902,740.0,725.0
2020-07-19,6463.0,3457.0,918,719.0,785.0
2020-07-20,9870.0,9126.0,1367,1101.0,780.0
2020-07-21,6037.0,8657.0,911,606.0,807.0
2020-07-22,5935.0,8307.0,890,665.0,715.0
2020-07-23,5871.0,8083.0,865,670.0,767.0
2020-07-24,6385.0,8030.0,930,693.0,710.0
2020-07-25,7461.0,4199.0,926,798.0,758.0
2020-07-26,5697.0,3044.0,809,621.0,768.0
2020-07-27,7329.0,8485.0,1067,782.0,776.0
2020-07-28,6005.0,8199.0,793,629.0,755.0
2020-07-29,5168.0,7669.0,761,560.0,669.0
2020-07-30,5291.0,7590.0,717,563.0,735.0
2020-07-31,5595.0,6736.0,810,583.0,660.0
2020-08-01,8288.0,3823.0,1059,852.0,717.0
2020-08-02,5261.0,2532.0,743,497.0,667.0
2020-08-03,6337.0,7507.0,942,684.0,738.0
2020-08-04,4909.0,7400.0,752,506.0,754.0
2020-08-05,5653.0,7170.0,961,580.0,698.0
2020-08-06,4892.0,6698.0,732,498.0,678.0
2020-08-07,5387.0,6604.0,820,521.0,628.0
2020-08-08,5598.0,3675.0,739,529.0,670.0
2020-08-09,4636.0,2419.0,704,457.0,633.0
2020-08-10,7859.0,7229.0,1223,715.0,665.0
2020-08-11,4899.0,6901.0,688,462.0,675.0
2020-08-12,4908.0,6477.0,791,410.0,600.0
2020-08-13,4800.0,6454.0,712,474.0,598.0
2020-08-14,5496.0,6211.0,675,530.0,560.0
2020-08-15,5978.0,3244.0,752,540.0,563.0
2020-08-16,4668.0,2315.0,685,418.0,558.0
2020-08-17,5796.0,6912.0,894,515.0,608.0
2020-08-18,5796.0,6709.0,902,499.0,545.0
2020-08-19,4779.0,6285.0,562,450.0,572.0
2020-08-20,7508.0,6021.0,847,683.0,544.0
2020-08-21,5221.0,6309.0,726,420.0,541.0
2020-08-22,4920.0,3144.0,624,414.0,549.0
2020-08-23,4577.0,2338.0,653,391.0,504.0
2020-08-24,5990.0,7058.0,773,484.0,527.0
2020-08-25,5857.0,6672.0,881,460.0,538.0
2020-08-26,4914.0,7080.0,657,412.0,511.0
2020-08-27,4967.0,6535.0,622,406.0,481.0
2020-08-28,6254.0,6347.0,903,522.0,518.0
2020-08-29,4463.0,3156.0,567,318.0,498.0
2020-08-30,4919.0,2216.0,790,402.0,515.0
2020-08-31,5714.0,7036.0,850,466.0,536.0
2020-09-01,7209.0,7150.0,1006,575.0,488.0
2020-09-02,4878.0,6947.0,692,395.0,480.0
2020-09-03,4693.0,6287.0,679,362.0,475.0
2020-09-04,4807.0,6037.0,672,414.0,461.0
2020-09-05,5169.0,2895.0,752,411.0,445.0
2020-09-06,4172.0,2073.0,575,357.0,454.0
2020-09-07,5159.0,6412.0,747,393.0,479.0
2020-09-08,4616.0,6628.0,654,387.0,421.0
2020-09-09,4330.0,6046.0,663,347.0,465.0
2020-09-10,5502.0,5712.0,677,477.0,419.0
2020-09-11,4250.0,5501.0,527,337.0,426.0
2020-09-12,3635.0,2795.0,559,309.0,453.0
2020-09-13,3442.0,1898.0,496,289.0,386.0
2020-09-14,4772.0,6270.0,722,355.0,437.0
2020-09-15,5025.0,4346.0,640,369.0,430.0
2020-09-16,3648.0,2224.0,529,364.0,403.0
2020-09-17,4435.0,6391.0,646,320.0,387.0
2020-09-18,5018.0,5601.0,605,350.0,351.0
2020-09-19,4731.0,2808.0,703,301.0,387.0
2020-09-20,5853.0,1833.0,827,429.0,405.0
2020-09-21,4976.0,6287.0,780,366.0,398.0
2020-09-22,4175.0,6168.0,593,305.0,410.0
2020-09-23,4047.0,5805.0,525,312.0,386.0
2020-09-24,4016.0,5380.0,594,283.0,395.0
2020-09-25,5201.0,5268.0,703,374.0,356.0
2020-09-26,4051.0,2646.0,521,264.0,370.0
2020-09-27,4073.0,1807.0,678,345.0,351.0
2020-09-28,5175.0,6249.0,846,395.0,355.0
2020-09-29,4402.0,5957.0,767,343.0,361.0
2020-09-30,4376.0,5529.0,794,342.0,340.0
2020-10-01,6215.0,5280.0,794,570.0,353.0
2020-10-02,4746.0,5001.0,579,368.0,349.0
2020-10-03,4253.0,2429.0,513,325.0,355.0
2020-10-04,4082.0,1735.0,633,319.0,340.0
2020-10-05,6014.0,5886.0,865,433.0,362.0
2020-10-06,4675.0,5948.0,637,312.0,352.0
2020-10-07,4901.0,5760.0,635,404.0,336.0
2020-10-08,4943.0,5485.0,735,391.0,340.0
2020-10-09,5261.0,5667.0,642,377.0,316.0
2020-10-10,7409.0,3017.0,783,615.0,367.0
2020-10-11,4749.0,2174.0,594,356.0,352.0
2020-10-12,6624.0,6807.0,807,515.0,406.0
2020-10-13,5458.0,7132.0,713,404.0,374.0
2020-10-14,5140.0,6444.0,703,420.0,361.0
2020-10-15,6553.0,6480.0,724,605.0,379.0
2020-10-16,5973.0,6605.0,741,423.0,356.0
2020-10-17,5458.0,3336.0,645,410.0,382.0
2020-10-18,5943.0,2347.0,721,446.0,390.0
2020-10-19,7451.0,8218.0,820,549.0,460.0
2020-10-20,8193.0,8364.0,849,607.0,413.0
2020-10-21,5452.0,7403.0,642,412.0,460.0
2020-10-22,5782.0,7268.0,702,466.0,445.0
2020-10-23,5896.0,7251.0,689,418.0,440.0
2020-10-24,5177.0,3482.0,573,414.0,431.0
2020-10-25,6092.0,2459.0,828,557.0,480.0
2020-10-26,6882.0,8375.0,922,500.0,486.0
2020-10-27,5648.0,7938.0,800,433.0,454.0
2020-10-28,5787.0,7177.0,869,480.0,469.0
2020-10-29,5002.0,6864.0,601,408.0,478.0
2020-10-30,6055.0,6280.0,724,483.0,460.0
2020-10-31,4872.0,2998.0,592,430.0,438.0
2020-11-01,7828.0,2158.0,916,764.0,446.0
2020-11-02,6659.0,5130.0,855,587.0,501.0
2020-11-03,6398.0,8081.0,817,455.0,484.0
2020-11-04,5996.0,7621.0,708,469.0,478.0
2020-11-05,6502.0,7518.0,766,527.0,505.0
2020-11-06,6572.0,7080.0,696,478.0,540.0
2020-11-07,6117.0,3529.0,643,523.0,459.0
2020-11-08,5843.0,2629.0,657,481.0,482.0
2020-11-09,7798.0,8928.0,890,590.0,503.0
2020-11-10,8237.0,8889.0,939,691.0,466.0
2020-11-11,6286.0,8359.0,755,477.0,502.0
2020-11-12,5927.0,8132.0,687,536.0,531.0
2020-11-13,5907.0,7570.0,723,561.0,494.0
2020-11-14,5698.0,3888.0,624,507.0,481.0
2020-11-15,7226.0,2621.0,711,679.0,497.0
2020-11-16,7024.0,3288.0,775,647.0,502.0
2020-11-17,7293.0,9576.0,832,523.0,537.0
2020-11-18,7334.0,8707.0,824,612.0,510.0
2020-11-19,6919.0,8214.0,965,543.0,472.0
2020-11-20,10954.0,8360.0,1141,858.0,547.0
2020-11-21,6798.0,4188.0,808,488.0,539.0
2020-11-22,7004.0,2756.0,669,587.0,607.0
2020-11-23,8982.0,10319.0,1033,651.0,544.0
2020-11-24,7727.0,10237.0,805,600.0,550.0
2020-11-25,8620.0,9550.0,975,662.0,540.0
2020-11-26,7468.0,9569.0,692,571.0,563.0
2020-11-27,8173.0,9554.0,782,599.0,606.0
2020-11-28,8421.0,4866.0,845,597.0,550.0
2020-11-29,7574.0,2985.0,879,613.0,557.0
2020-11-30,11441.0,10905.0,1080,841.0,618.0
2020-12-01,12839.0,11551.0,1184,1054.0,652.0
2020-12-02,9276.0,11407.0,892,721.0,604.0
2020-12-03,9177.0,11150.0,996,684.0,585.0
2020-12-04,9561.0,10853.0,986,710.0,578.0
2020-12-05,10446.0,5952.0,923,755.0,634.0
2020-12-06,8460.0,3143.0,934,619.0,624.0
2020-12-07,12157.0,13035.0,1230,857.0,656.0
2020-12-08,10464.0,12959.0,1002,739.0,614.0
2020-12-09,10614.0,12388.0,921,761.0,673.0
2020-12-10,12589.0,12647.0,1122,1028.0,654.0
2020-12-11,10843.0,12470.0,944,805.0,687.0
2020-12-12,10810.0,6843.0,1026,834.0,703.0
2020-12-13,9300.0,3396.0,843,759.0,695.0
2020-12-14,12615.0,14302.0,1293,944.0,726.0
2020-12-15,12000.0,13935.0,1222,1015.0,735.0
2020-12-16,9964.0,13304.0,963,853.0,723.0
2020-12-17,9649.0,12753.0,951,823.0,726.0
2020-12-18,11351.0,12491.0,1048,994.0,744.0
2020-12-19,9517.0,6562.0,840,871.0,779.0
2020-12-20,11064.0,3781.0,996,1225.0,757.0
2020-12-21,10307.0,14361.0,1020,927.0,870.0
2020-12-22,9385.0,13770.0,929,807.0,781.0
2020-12-23,9126.0,12610.0,908,902.0,801.0
2020-12-24,10501.0,10309.0,820,1161.0,814.0
2020-12-25,10306.0,2716.0,759,1174.0,812.0
2020-12-26,10495.0,5870.0,813,965.0,848.0
2020-12-27,10624.0,4342.0,761,1172.0,883.0
2020-12-28,13852.0,15842.0,1136,1302.0,936.0
2020-12-29,9929.0,15878.0,882,918.0,942.0
2020-12-30,10573.0,14557.0,886,1056.0,920.0
2020-12-31,12436.0,11914.0,847,1246.0,854.0
2021-01-01,17158.0,3306.0,1439,1974.0,947.0
2021-01-02,13655.0,6803.0,925,1154.0,960.0
2021-01-03,14072.0,5127.0,954,1278.0,982.0
2021-01-04,18525.0,17936.0,1395,1376.0,1063.0
2021-01-05,16576.0,18655.0,1270,1430.0,1013.0
2021-01-06,14518.0,18385.0,1075,1301.0,1112.0
2021-01-07,14517.0,18724.0,1504,1274.0,1021.0
2021-01-08,15724.0,18448.0,1187,1340.0,1142.0
2021-01-09,14483.0,9752.0,923,1128.0,1099.0
2021-01-10,17021.0,5522.0,1027,1728.0,1152.0
2021-01-11,17281.0,20702.0,1187,1356.0,1237.0
2021-01-12,14652.0,19431.0,1372,1280.0,1172.0
2021-01-13,13968.0,18316.0,988,1163.0,1162.0
2021-01-14,14006.0,18195.0,1174,1271.0,1198.0
2021-01-15,16416.0,17335.0,1309,1517.0,1232.0
2021-01-16,13199.0,9362.0,850,1150.0,1204.0
2021-01-17,11496.0,5155.0,785,1113.0,1328.0
2021-01-18,16785.0,19257.0,1371,1420.0,1334.0
2021-01-19,13375.0,18773.0,1065,1057.0,1353.0
2021-01-20,16286.0,17407.0,1416,1488.0,1400.0
2021-01-21,11729.0,16855.0,1055,1023.0,1315.0
2021-01-22,12247.0,16405.0,1319,977.0,1295.0
2021-01-23,11138.0,8654.0,1213,855.0,1255.0
2021-01-24,9808.0,4642.0,964,873.0,1333.0
2021-01-25,14242.0,17937.0,1121,1146.0,1355.0
2021-01-26,10484.0,17022.0,1393,800.0,1318.0
2021-01-27,9264.0,14972.0,821,797.0,1232.0
2021-01-28,9724.0,14046.0,880,860.0,1158.0
2021-01-29,8016.0,12329.0,717,719.0,1159.0
2021-01-30,7696.0,6663.0,568,665.0,1154.0
2021-01-31,6708.0,3635.0,615,781.0,1100.0
2021-02-01,10576.0,4552.0,946,1209.0,1176.0
2021-02-02,9124.0,13380.0,1468,731.0,1150.0
2021-02-03,7654.0,11931.0,907,555.0,1051.0
2021-02-04,7254.0,10927.0,600,532.0,999.0
2021-02-05,8301.0,10199.0,846,636.0,953.0
2021-02-06,6426.0,5204.0,666,494.0,971.0
2021-02-07,5616.0,2705.0,516,515.0,871.0
2021-02-08,8356.0,11572.0,809,604.0,983.0
2021-02-09,6359.0,9227.0,812,496.0,891.0
2021-02-10,7584.0,8554.0,699,657.0,819.0
2021-02-11,5457.0,7814.0,503,485.0,839.0
2021-02-12,5952.0,7649.0,578,470.0,782.0
2021-02-13,5197.0,3965.0,416,441.0,694.0
2021-02-14,4898.0,2130.0,459,461.0,717.0
2021-02-15,7619.0,8229.0,700,627.0,744.0
2021-02-16,5806.0,7733.0,571,437.0,706.0
2021-02-17,5425.0,6996.0,774,453.0,691.0
2021-02-18,5821.0,6958.0,516,427.0,636.0
2021-02-19,5764.0,6651.0,488,434.0,645.0
2021-02-20,6615.0,3380.0,461,548.0,566.0
2021-02-21,4525.0,2001.0,345,379.0,653.0
2021-02-22,6646.0,8481.0,529,462.0,669.0
2021-02-23,5461.0,7393.0,450,322.0,543.0
2021-02-24,4941.0,6722.0,466,377.0,555.0
2021-02-25,5534.0,6660.0,431,396.0,531.0
2021-02-26,5725.0,6774.0,446,383.0,521.0
2021-02-27,4855.0,3464.0,332,356.0,536.0
2021-02-28,5767.0,2059.0,393,512.0,527.0
2021-03-01,7920.0,8475.0,653,653.0,533.0
2021-03-02,5280.0,6807.0,536,340.0,506.0
2021-03-03,5095.0,6458.0,458,388.0,466.0
2021-03-04,4561.0,6173.0,666,328.0,471.0
2021-03-05,5154.0,5943.0,453,368.0,476.0
2021-03-06,4205.0,3022.0,494,255.0,438.0
2021-03-07,3801.0,1948.0,271,279.0,441.0
2021-03-08,5126.0,6879.0,420,363.0,485.0
2021-03-09,4422.0,5861.0,386,294.0,417.0
2021-03-10,4951.0,5402.0,593,378.0,465.0
2021-03-11,3683.0,5273.0,425,248.0,443.0
2021-03-12,3895.0,5032.0,672,296.0,373.0
2021-03-13,3483.0,2636.0,310,244.0,388.0
2021-03-14,3302.0,1531.0,261,246.0,431.0
2021-03-15,4562.0,2119.0,441,369.0,364.0
2021-03-16,4431.0,6648.0,405,249.0,366.0
2021-03-17,3985.0,5202.0,617,254.0,381.0
2021-03-18,4093.0,4929.0,468,291.0,332.0
2021-03-19,3958.0,4662.0,466,250.0,342.0
2021-03-20,4706.0,2402.0,617,332.0,317.0
2021-03-21,3070.0,1531.0,348,219.0,340.0
2021-03-22,4355.0,5803.0,367,268.0,328.0
2021-03-23,3756.0,5068.0,498,222.0,366.0
2021-03-24,3410.0,4479.0,359,205.0,310.0
2021-03-25,3527.0,4471.0,515,245.0,274.0
2021-03-26,3085.0,4032.0,295,196.0,260.0
2021-03-27,2953.0,2195.0,547,204.0,288.0
2021-03-28,2947.0,1286.0,263,263.0,320.0
2021-03-29,3394.0,5146.0,316,258.0,310.0
2021-03-30,3093.0,4293.0,362,213.0,288.0
2021-03-31,2796.0,3909.0,613,199.0,282.0
2021-04-01,3650.0,2038.0,338,302.0,259.0
2021-04-02,2836.0,1633.0,237,201.0,262.0
2021-04-03,3076.0,1562.0,286,189.0,273.0
2021-04-04,3281.0,1391.0,288,203.0,238.0
2021-04-05,4430.0,5412.0,398,252.0,284.0
2021-04-06,3361.0,4511.0,316,178.0,248.0
2021-04-07,3221.0,4302.0,368,174.0,282.0
2021-04-08,3098.0,4117.0,434,164.0,260.0
2021-04-09,3208.0,3892.0,353,159.0,247.0
2021-04-10,3792.0,2123.0,396,218.0,236.0
2021-04-11,2664.0,1186.0,245,154.0,234.0
2021-04-12,3554.0,4874.0,384,178.0,236.0
2021-04-13,2883.0,4058.0,279,118.0,272.0
2021-04-14,2794.0,3675.0,553,139.0,237.0
2021-04-15,3054.0,3616.0,352,179.0,244.0
2021-04-16,2848.0,3239.0,335,133.0,226.0
2021-04-17,2456.0,1618.0,320,105.0,223.0
2021-04-18,2465.0,1088.0,269,127.0,189.0
2021-04-19,3287.0,4182.0,368,127.0,214.0
2021-04-20,3272.0,3464.0,344,161.0,210.0
2021-04-21,2488.0,3474.0,277,98.0,200.0
2021-04-22,2405.0,3100.0,248,92.0,174.0
2021-04-23,2426.0,2986.0,328,82.0,179.0
2021-04-24,2446.0,1684.0,333,101.0,187.0
2021-04-25,2566.0,1020.0,288,92.0,177.0
2021-04-26,2748.0,3756.0,335,73.0,188.0
2021-04-27,2421.0,3322.0,302,71.0,174.0
2021-04-28,2319.0,3005.0,396,66.0,175.0
2021-04-29,1994.0,2837.0,309,44.0,171.0
2021-04-30,2172.0,2562.0,377,58.0,129.0
2021-05-01,2329.0,960.0,396,69.0,147.0
2021-05-02,1799.0,908.0,327,39.0,157.0
2021-05-03,2433.0,3279.0,512,32.0,147.0
2021-05-04,1932.0,2729.0,621,23.0,126.0
2021-05-05,2105.0,2451.0,570,45.0,145.0
2021-05-06,1733.0,2600.0,425,26.0,121.0
2021-05-07,1761.0,2284.0,362,18.0,114.0
2021-05-08,1641.0,1196.0,362,12.0,107.0
2021-05-09,1373.0,734.0,366,14.0,120.0
2021-05-10,1872.0,1585.0,988,11.0,121.0
2021-05-11,1500.0,2874.0,558,7.0,97.0
2021-05-12,1246.0,2397.0,687,3.0,99.0
2021-05-13,1003.0,2094.0,739,5.0,72.0
2021-05-14,804.0,2007.0,946,,84.0
2021-05-15,482.0,916.0,828,,66.0
2021-05-16,195.0,494.0,465,,59.0
2021-05-17,236.0,1248.0,881,,27.0
2021-05-18,1.0,3.0,17,,1.0
