Fecha,AGUASCALIENTES,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,CHIAPAS,CHIHUAHUA,CIUDAD DE MÉXICO,COAHUILA DE ZARAGOZA,COLIMA,DURANGO,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MICHOACÁN DE OCAMPO,MORELOS,MÉXICO,NAYARIT,NUEVO LEÓN,OAXACA,PUEBLA,QUERÉTARO,QUINTANA ROO,SAN LUIS POTOSÍ,SINALOA,SONORA,TABASCO,TAMAULIPAS,TLAXCALA,VERACRUZ DE IGNACIO DE LA LLAVE,YUCATÁN,ZACATECAS
2020-06-25,45.0,186.0,64.0,69.0,53.0,79.0,834.0,197.0,15.0,59.0,310.0,240.0,86.0,173.0,127.0,35.0,574.0,33.0,306.0,162.0,371.0,52.0,109.0,105.0,161.0,465.0,406.0,341.0,62.0,285.0,149.0,30.0
2020-06-26,39.0,155.0,51.0,90.0,62.0,68.0,855.0,328.0,29.0,83.0,281.0,248.0,76.0,221.0,117.0,36.0,709.0,46.0,338.0,119.0,328.0,39.0,149.0,142.0,155.0,476.0,352.0,460.0,109.0,343.0,167.0,34.0
2020-06-27,49.0,131.0,39.0,60.0,48.0,62.0,559.0,203.0,33.0,79.0,312.0,242.0,69.0,155.0,80.0,37.0,437.0,55.0,303.0,148.0,265.0,46.0,121.0,122.0,135.0,347.0,251.0,312.0,51.0,297.0,148.0,41.0
2020-06-28,43.0,130.0,53.0,71.0,62.0,76.0,708.0,228.0,17.0,75.0,387.0,266.0,70.0,189.0,107.0,31.0,649.0,53.0,351.0,212.0,283.0,45.0,172.0,136.0,175.0,422.0,324.0,317.0,86.0,356.0,144.0,45.0
2020-06-29,55.0,181.0,73.0,69.0,56.0,88.0,821.0,312.0,27.0,61.0,410.0,220.0,62.0,213.0,110.0,34.0,650.0,53.0,407.0,219.0,314.0,37.0,128.0,118.0,143.0,412.0,351.0,412.0,80.0,328.0,145.0,39.0
2020-06-30,58.0,192.0,93.0,73.0,55.0,88.0,853.0,306.0,29.0,58.0,378.0,170.0,80.0,223.0,105.0,16.0,631.0,60.0,360.0,195.0,304.0,48.0,102.0,149.0,150.0,508.0,364.0,350.0,78.0,362.0,134.0,49.0
2020-07-01,79.0,203.0,92.0,126.0,45.0,117.0,1129.0,264.0,27.0,78.0,503.0,252.0,100.0,258.0,171.0,28.0,877.0,48.0,491.0,227.0,457.0,64.0,130.0,187.0,211.0,687.0,457.0,504.0,76.0,416.0,187.0,50.0
2020-07-02,55.0,132.0,65.0,93.0,51.0,81.0,770.0,299.0,25.0,46.0,309.0,136.0,73.0,191.0,119.0,33.0,572.0,44.0,383.0,173.0,307.0,44.0,116.0,181.0,174.0,444.0,351.0,354.0,76.0,338.0,162.0,41.0
2020-07-03,41.0,151.0,66.0,89.0,39.0,85.0,814.0,252.0,29.0,51.0,440.0,165.0,85.0,214.0,116.0,25.0,594.0,57.0,456.0,170.0,263.0,56.0,146.0,224.0,168.0,463.0,346.0,413.0,73.0,380.0,167.0,43.0
2020-07-04,42.0,120.0,80.0,74.0,41.0,70.0,611.0,241.0,28.0,53.0,392.0,158.0,57.0,213.0,94.0,20.0,467.0,58.0,396.0,217.0,272.0,46.0,153.0,173.0,148.0,341.0,251.0,396.0,44.0,358.0,155.0,39.0
2020-07-05,70.0,181.0,64.0,78.0,57.0,84.0,690.0,206.0,38.0,45.0,430.0,115.0,67.0,214.0,108.0,26.0,539.0,66.0,436.0,178.0,360.0,74.0,137.0,212.0,158.0,406.0,331.0,377.0,80.0,386.0,178.0,34.0
2020-07-06,75.0,155.0,126.0,74.0,25.0,107.0,762.0,385.0,49.0,100.0,526.0,104.0,99.0,258.0,110.0,41.0,590.0,58.0,526.0,202.0,315.0,47.0,169.0,242.0,150.0,347.0,355.0,385.0,74.0,410.0,182.0,52.0
2020-07-07,67.0,161.0,102.0,83.0,50.0,80.0,763.0,309.0,42.0,76.0,374.0,88.0,88.0,198.0,109.0,47.0,520.0,47.0,461.0,165.0,300.0,73.0,138.0,236.0,134.0,339.0,329.0,404.0,96.0,355.0,211.0,53.0
2020-07-08,56.0,197.0,101.0,79.0,36.0,92.0,738.0,244.0,27.0,53.0,351.0,116.0,76.0,177.0,74.0,27.0,481.0,74.0,410.0,127.0,261.0,37.0,133.0,256.0,154.0,296.0,365.0,347.0,60.0,318.0,150.0,48.0
2020-07-09,51.0,127.0,91.0,81.0,51.0,74.0,718.0,254.0,41.0,66.0,356.0,152.0,92.0,210.0,86.0,42.0,469.0,45.0,397.0,103.0,290.0,67.0,172.0,276.0,120.0,326.0,328.0,393.0,67.0,399.0,128.0,40.0
2020-07-10,65.0,154.0,114.0,129.0,98.0,133.0,1288.0,416.0,53.0,93.0,589.0,192.0,102.0,268.0,182.0,38.0,844.0,58.0,587.0,230.0,484.0,103.0,165.0,370.0,177.0,477.0,544.0,540.0,115.0,500.0,236.0,81.0
2020-07-11,57.0,132.0,89.0,97.0,32.0,79.0,635.0,192.0,43.0,63.0,414.0,131.0,95.0,225.0,109.0,31.0,442.0,59.0,441.0,142.0,306.0,65.0,134.0,283.0,110.0,320.0,304.0,330.0,102.0,339.0,149.0,53.0
2020-07-12,61.0,123.0,104.0,74.0,44.0,81.0,705.0,250.0,52.0,52.0,502.0,135.0,85.0,223.0,137.0,39.0,477.0,58.0,449.0,126.0,285.0,46.0,136.0,309.0,106.0,276.0,358.0,333.0,78.0,367.0,179.0,66.0
2020-07-13,74.0,139.0,111.0,77.0,61.0,113.0,1009.0,323.0,68.0,66.0,555.0,126.0,119.0,286.0,121.0,34.0,615.0,46.0,577.0,165.0,373.0,66.0,140.0,436.0,140.0,316.0,388.0,391.0,75.0,380.0,173.0,73.0
2020-07-14,73.0,127.0,99.0,84.0,29.0,78.0,782.0,267.0,58.0,77.0,330.0,103.0,93.0,244.0,111.0,28.0,581.0,51.0,437.0,144.0,286.0,61.0,127.0,351.0,116.0,267.0,404.0,319.0,60.0,360.0,164.0,68.0
2020-07-15,68.0,157.0,98.0,117.0,66.0,127.0,1216.0,331.0,50.0,106.0,434.0,175.0,127.0,259.0,140.0,34.0,711.0,86.0,508.0,144.0,405.0,85.0,134.0,394.0,135.0,352.0,420.0,438.0,88.0,380.0,191.0,81.0
2020-07-16,37.0,123.0,77.0,79.0,43.0,81.0,790.0,234.0,49.0,56.0,365.0,168.0,124.0,235.0,124.0,31.0,607.0,42.0,427.0,145.0,310.0,66.0,122.0,341.0,92.0,337.0,314.0,362.0,58.0,349.0,190.0,51.0
2020-07-17,62.0,129.0,94.0,73.0,33.0,112.0,1015.0,258.0,58.0,65.0,407.0,144.0,145.0,245.0,158.0,42.0,618.0,56.0,429.0,143.0,374.0,47.0,117.0,371.0,104.0,315.0,381.0,395.0,74.0,416.0,228.0,82.0
2020-07-18,51.0,121.0,87.0,68.0,42.0,87.0,830.0,278.0,61.0,77.0,516.0,169.0,109.0,262.0,168.0,28.0,621.0,69.0,377.0,196.0,342.0,69.0,147.0,375.0,133.0,356.0,349.0,348.0,78.0,451.0,198.0,89.0
2020-07-19,53.0,124.0,114.0,67.0,27.0,88.0,682.0,208.0,69.0,61.0,530.0,182.0,121.0,208.0,161.0,34.0,527.0,88.0,451.0,109.0,268.0,58.0,167.0,299.0,127.0,361.0,292.0,276.0,70.0,330.0,203.0,68.0
2020-07-20,65.0,158.0,145.0,88.0,43.0,151.0,1457.0,422.0,72.0,131.0,616.0,261.0,173.0,315.0,233.0,42.0,821.0,88.0,630.0,182.0,449.0,89.0,163.0,460.0,195.0,415.0,584.0,448.0,131.0,463.0,240.0,107.0
2020-07-21,53.0,116.0,96.0,53.0,29.0,94.0,901.0,282.0,56.0,87.0,376.0,139.0,112.0,180.0,138.0,27.0,499.0,48.0,377.0,150.0,269.0,55.0,99.0,312.0,87.0,308.0,248.0,213.0,69.0,310.0,173.0,51.0
2020-07-22,54.0,107.0,86.0,57.0,36.0,102.0,806.0,208.0,54.0,55.0,395.0,128.0,106.0,185.0,144.0,24.0,534.0,50.0,355.0,98.0,258.0,57.0,131.0,325.0,94.0,254.0,308.0,249.0,76.0,294.0,201.0,75.0
2020-07-23,58.0,88.0,96.0,53.0,27.0,60.0,848.0,278.0,47.0,52.0,362.0,129.0,114.0,189.0,132.0,35.0,443.0,53.0,279.0,125.0,315.0,54.0,118.0,293.0,107.0,279.0,291.0,255.0,65.0,297.0,249.0,46.0
2020-07-24,48.0,121.0,122.0,54.0,28.0,106.0,838.0,260.0,53.0,75.0,406.0,145.0,120.0,226.0,163.0,31.0,514.0,55.0,270.0,144.0,279.0,62.0,105.0,356.0,126.0,324.0,265.0,316.0,80.0,340.0,239.0,85.0
2020-07-25,50.0,110.0,109.0,70.0,26.0,92.0,887.0,482.0,65.0,76.0,679.0,187.0,134.0,186.0,196.0,54.0,605.0,56.0,292.0,158.0,339.0,73.0,135.0,297.0,170.0,382.0,391.0,292.0,64.0,352.0,310.0,104.0
2020-07-26,44.0,94.0,136.0,48.0,32.0,103.0,629.0,206.0,55.0,73.0,389.0,138.0,100.0,234.0,163.0,38.0,502.0,56.0,266.0,122.0,230.0,76.0,132.0,283.0,115.0,368.0,231.0,185.0,46.0,261.0,235.0,64.0
2020-07-27,62.0,129.0,124.0,55.0,15.0,104.0,977.0,389.0,51.0,77.0,398.0,193.0,136.0,249.0,230.0,49.0,713.0,54.0,324.0,133.0,313.0,73.0,121.0,363.0,131.0,379.0,318.0,306.0,72.0,336.0,289.0,108.0
2020-07-28,48.0,98.0,115.0,53.0,24.0,81.0,827.0,209.0,57.0,82.0,398.0,157.0,124.0,179.0,170.0,35.0,492.0,58.0,270.0,100.0,263.0,91.0,145.0,353.0,102.0,272.0,282.0,207.0,61.0,333.0,205.0,73.0
2020-07-29,51.0,97.0,96.0,38.0,31.0,74.0,736.0,291.0,23.0,56.0,349.0,138.0,119.0,166.0,133.0,33.0,444.0,45.0,227.0,136.0,196.0,71.0,94.0,264.0,98.0,224.0,189.0,195.0,60.0,258.0,156.0,45.0
2020-07-30,45.0,106.0,103.0,32.0,31.0,92.0,784.0,228.0,41.0,77.0,300.0,102.0,106.0,172.0,148.0,28.0,486.0,46.0,252.0,87.0,221.0,68.0,77.0,239.0,85.0,245.0,236.0,271.0,52.0,245.0,163.0,78.0
2020-07-31,35.0,141.0,103.0,22.0,40.0,84.0,690.0,192.0,72.0,68.0,391.0,130.0,126.0,198.0,164.0,38.0,561.0,44.0,293.0,94.0,212.0,76.0,99.0,250.0,124.0,260.0,232.0,255.0,40.0,256.0,183.0,86.0
2020-08-01,62.0,126.0,134.0,66.0,55.0,102.0,1139.0,434.0,74.0,84.0,519.0,234.0,160.0,251.0,271.0,46.0,816.0,61.0,410.0,209.0,360.0,98.0,128.0,367.0,164.0,407.0,382.0,305.0,99.0,308.0,230.0,114.0
2020-08-02,37.0,98.0,125.0,35.0,22.0,89.0,605.0,311.0,64.0,74.0,299.0,183.0,120.0,190.0,177.0,43.0,453.0,51.0,269.0,112.0,197.0,67.0,97.0,261.0,91.0,233.0,236.0,196.0,57.0,216.0,148.0,80.0
2020-08-03,60.0,134.0,114.0,32.0,24.0,109.0,828.0,284.0,58.0,87.0,371.0,155.0,148.0,247.0,197.0,37.0,569.0,58.0,440.0,105.0,257.0,113.0,120.0,316.0,125.0,273.0,206.0,276.0,67.0,244.0,162.0,87.0
2020-08-04,48.0,115.0,115.0,26.0,21.0,68.0,711.0,229.0,52.0,60.0,305.0,107.0,77.0,193.0,138.0,34.0,465.0,63.0,310.0,85.0,217.0,46.0,81.0,210.0,74.0,182.0,171.0,201.0,54.0,220.0,118.0,77.0
2020-08-05,30.0,105.0,106.0,25.0,24.0,92.0,861.0,382.0,44.0,72.0,305.0,138.0,141.0,237.0,168.0,40.0,503.0,34.0,295.0,86.0,224.0,67.0,84.0,224.0,111.0,223.0,230.0,227.0,64.0,227.0,152.0,101.0
2020-08-06,30.0,85.0,108.0,19.0,35.0,78.0,682.0,265.0,46.0,44.0,251.0,104.0,120.0,187.0,151.0,40.0,395.0,55.0,297.0,84.0,193.0,68.0,95.0,232.0,91.0,261.0,137.0,255.0,50.0,196.0,139.0,73.0
2020-08-07,40.0,96.0,89.0,17.0,18.0,98.0,872.0,285.0,70.0,68.0,314.0,114.0,109.0,202.0,187.0,31.0,490.0,49.0,317.0,92.0,222.0,88.0,79.0,247.0,83.0,237.0,176.0,194.0,44.0,189.0,132.0,104.0
2020-08-08,55.0,110.0,91.0,29.0,29.0,89.0,709.0,197.0,61.0,81.0,381.0,165.0,141.0,208.0,179.0,29.0,522.0,75.0,348.0,150.0,205.0,98.0,84.0,246.0,110.0,237.0,156.0,208.0,55.0,212.0,153.0,138.0
2020-08-09,48.0,109.0,100.0,26.0,17.0,66.0,524.0,211.0,91.0,70.0,348.0,83.0,119.0,193.0,161.0,50.0,403.0,64.0,257.0,130.0,148.0,91.0,85.0,184.0,85.0,262.0,118.0,152.0,37.0,172.0,110.0,81.0
2020-08-10,73.0,130.0,143.0,35.0,16.0,134.0,1265.0,378.0,97.0,98.0,497.0,120.0,165.0,284.0,277.0,40.0,732.0,60.0,424.0,157.0,302.0,138.0,83.0,352.0,137.0,429.0,272.0,270.0,77.0,304.0,160.0,139.0
2020-08-11,47.0,105.0,102.0,24.0,15.0,103.0,820.0,213.0,45.0,93.0,256.0,89.0,88.0,212.0,151.0,32.0,465.0,48.0,287.0,62.0,180.0,51.0,61.0,223.0,83.0,204.0,135.0,200.0,51.0,200.0,124.0,58.0
2020-08-12,53.0,95.0,97.0,25.0,19.0,84.0,813.0,269.0,47.0,72.0,255.0,93.0,91.0,204.0,158.0,31.0,395.0,46.0,297.0,90.0,194.0,59.0,71.0,234.0,89.0,218.0,187.0,187.0,45.0,157.0,116.0,75.0
2020-08-13,42.0,84.0,100.0,17.0,19.0,80.0,736.0,339.0,52.0,57.0,292.0,103.0,99.0,162.0,169.0,28.0,405.0,45.0,292.0,98.0,170.0,73.0,53.0,226.0,108.0,175.0,129.0,169.0,41.0,182.0,140.0,72.0
2020-08-14,84.0,109.0,86.0,27.0,25.0,82.0,882.0,291.0,75.0,91.0,335.0,95.0,134.0,203.0,213.0,35.0,487.0,62.0,312.0,107.0,176.0,91.0,72.0,249.0,111.0,203.0,139.0,196.0,38.0,210.0,167.0,75.0
2020-08-15,77.0,87.0,83.0,45.0,44.0,132.0,952.0,295.0,77.0,80.0,378.0,149.0,129.0,196.0,231.0,30.0,488.0,42.0,362.0,87.0,208.0,113.0,82.0,207.0,139.0,227.0,214.0,239.0,66.0,213.0,134.0,85.0
2020-08-16,55.0,98.0,108.0,28.0,18.0,71.0,628.0,228.0,67.0,63.0,312.0,83.0,106.0,203.0,184.0,46.0,497.0,32.0,314.0,83.0,133.0,83.0,60.0,180.0,91.0,168.0,109.0,166.0,39.0,160.0,142.0,69.0
2020-08-17,69.0,113.0,106.0,27.0,16.0,109.0,979.0,269.0,84.0,99.0,354.0,91.0,143.0,257.0,215.0,28.0,471.0,41.0,364.0,120.0,244.0,94.0,65.0,262.0,114.0,182.0,153.0,174.0,62.0,193.0,167.0,77.0
2020-08-18,53.0,111.0,100.0,26.0,9.0,91.0,1017.0,321.0,66.0,104.0,402.0,128.0,140.0,188.0,202.0,27.0,521.0,48.0,376.0,86.0,213.0,105.0,76.0,258.0,109.0,183.0,127.0,166.0,58.0,201.0,138.0,102.0
2020-08-19,62.0,93.0,59.0,25.0,17.0,84.0,804.0,220.0,50.0,78.0,320.0,96.0,117.0,182.0,171.0,34.0,389.0,43.0,313.0,87.0,166.0,81.0,68.0,209.0,74.0,197.0,140.0,120.0,47.0,165.0,147.0,84.0
2020-08-20,65.0,89.0,102.0,43.0,21.0,152.0,1482.0,316.0,56.0,127.0,417.0,160.0,170.0,225.0,291.0,43.0,770.0,55.0,477.0,108.0,286.0,132.0,93.0,311.0,148.0,256.0,257.0,255.0,80.0,204.0,166.0,102.0
2020-08-21,53.0,100.0,70.0,29.0,19.0,88.0,965.0,223.0,73.0,69.0,355.0,109.0,105.0,216.0,152.0,33.0,456.0,43.0,387.0,93.0,148.0,84.0,56.0,197.0,85.0,193.0,158.0,143.0,31.0,203.0,150.0,76.0
2020-08-22,56.0,100.0,65.0,15.0,11.0,78.0,783.0,198.0,79.0,73.0,392.0,88.0,96.0,206.0,209.0,32.0,360.0,66.0,358.0,111.0,149.0,103.0,73.0,188.0,102.0,165.0,128.0,161.0,40.0,176.0,142.0,84.0
2020-08-23,62.0,96.0,114.0,15.0,5.0,80.0,684.0,210.0,44.0,79.0,324.0,65.0,101.0,181.0,188.0,27.0,373.0,51.0,383.0,95.0,117.0,71.0,101.0,163.0,87.0,169.0,108.0,103.0,48.0,161.0,152.0,76.0
2020-08-24,64.0,127.0,109.0,23.0,8.0,113.0,1080.0,272.0,59.0,76.0,442.0,110.0,110.0,286.0,198.0,36.0,535.0,41.0,463.0,102.0,160.0,112.0,74.0,235.0,115.0,172.0,143.0,175.0,47.0,195.0,176.0,76.0
2020-08-25,79.0,94.0,114.0,19.0,9.0,110.0,1166.0,231.0,52.0,98.0,432.0,131.0,98.0,213.0,228.0,39.0,497.0,26.0,397.0,91.0,182.0,133.0,71.0,233.0,114.0,155.0,181.0,164.0,44.0,161.0,140.0,84.0
2020-08-26,47.0,96.0,104.0,21.0,12.0,109.0,907.0,181.0,48.0,121.0,269.0,119.0,89.0,188.0,156.0,28.0,425.0,26.0,344.0,56.0,164.0,89.0,68.0,156.0,92.0,162.0,147.0,183.0,47.0,172.0,143.0,52.0
2020-08-27,62.0,112.0,60.0,20.0,10.0,81.0,962.0,150.0,46.0,78.0,355.0,96.0,89.0,206.0,182.0,28.0,435.0,38.0,339.0,86.0,168.0,107.0,46.0,161.0,84.0,166.0,144.0,152.0,30.0,189.0,129.0,66.0
2020-08-28,55.0,115.0,72.0,18.0,25.0,114.0,1266.0,165.0,63.0,91.0,419.0,158.0,119.0,217.0,230.0,23.0,613.0,40.0,396.0,121.0,178.0,132.0,70.0,206.0,120.0,189.0,157.0,234.0,32.0,239.0,143.0,89.0
2020-08-29,44.0,111.0,102.0,11.0,11.0,73.0,757.0,157.0,53.0,85.0,348.0,86.0,77.0,191.0,172.0,26.0,384.0,54.0,312.0,78.0,132.0,100.0,53.0,175.0,84.0,143.0,90.0,155.0,37.0,143.0,82.0,49.0
2020-08-30,52.0,115.0,102.0,16.0,13.0,97.0,832.0,146.0,33.0,102.0,382.0,120.0,101.0,194.0,209.0,29.0,427.0,33.0,353.0,68.0,112.0,103.0,62.0,188.0,99.0,129.0,105.0,169.0,19.0,182.0,137.0,80.0
2020-08-31,82.0,152.0,124.0,11.0,17.0,102.0,1016.0,191.0,49.0,130.0,353.0,129.0,102.0,256.0,215.0,41.0,548.0,32.0,383.0,109.0,123.0,111.0,67.0,206.0,120.0,112.0,119.0,204.0,37.0,198.0,167.0,75.0
2020-09-01,69.0,136.0,121.0,24.0,10.0,147.0,1552.0,189.0,42.0,119.0,434.0,192.0,95.0,268.0,325.0,30.0,701.0,43.0,463.0,142.0,229.0,127.0,61.0,252.0,118.0,200.0,187.0,233.0,45.0,210.0,135.0,142.0
2020-09-02,46.0,101.0,93.0,12.0,12.0,79.0,1042.0,172.0,21.0,78.0,278.0,208.0,73.0,207.0,182.0,19.0,461.0,30.0,360.0,70.0,131.0,88.0,42.0,151.0,61.0,128.0,102.0,163.0,29.0,158.0,125.0,62.0
2020-09-03,45.0,100.0,91.0,4.0,27.0,91.0,936.0,144.0,38.0,64.0,301.0,163.0,79.0,223.0,184.0,22.0,381.0,24.0,289.0,149.0,140.0,67.0,46.0,151.0,95.0,110.0,92.0,148.0,47.0,150.0,139.0,65.0
2020-09-04,36.0,116.0,74.0,12.0,17.0,79.0,952.0,144.0,46.0,102.0,343.0,140.0,77.0,217.0,156.0,17.0,476.0,34.0,384.0,71.0,130.0,69.0,59.0,131.0,96.0,116.0,135.0,130.0,47.0,146.0,118.0,57.0
2020-09-05,57.0,79.0,78.0,12.0,11.0,116.0,903.0,151.0,52.0,76.0,373.0,163.0,72.0,236.0,219.0,31.0,525.0,39.0,350.0,116.0,135.0,94.0,55.0,170.0,100.0,187.0,113.0,133.0,32.0,160.0,137.0,85.0
2020-09-06,39.0,106.0,106.0,9.0,12.0,66.0,604.0,150.0,30.0,91.0,294.0,91.0,72.0,194.0,186.0,33.0,411.0,38.0,325.0,97.0,105.0,69.0,45.0,138.0,70.0,152.0,85.0,100.0,24.0,162.0,116.0,69.0
2020-09-07,57.0,103.0,104.0,7.0,14.0,105.0,952.0,141.0,43.0,68.0,320.0,152.0,83.0,250.0,199.0,27.0,476.0,40.0,379.0,151.0,137.0,90.0,46.0,195.0,114.0,163.0,108.0,144.0,40.0,135.0,161.0,72.0
2020-09-08,44.0,74.0,95.0,10.0,14.0,80.0,955.0,140.0,33.0,87.0,335.0,151.0,75.0,200.0,177.0,24.0,475.0,20.0,290.0,93.0,141.0,62.0,35.0,172.0,85.0,114.0,93.0,104.0,37.0,149.0,125.0,51.0
2020-09-09,53.0,82.0,69.0,14.0,8.0,81.0,932.0,114.0,32.0,67.0,291.0,164.0,95.0,196.0,143.0,12.0,398.0,27.0,277.0,99.0,128.0,62.0,38.0,156.0,58.0,112.0,110.0,131.0,17.0,131.0,110.0,55.0
2020-09-10,46.0,73.0,86.0,25.0,17.0,117.0,1155.0,124.0,35.0,68.0,305.0,210.0,93.0,259.0,222.0,27.0,564.0,38.0,335.0,194.0,146.0,89.0,39.0,188.0,102.0,128.0,168.0,158.0,40.0,166.0,111.0,69.0
2020-09-11,34.0,71.0,86.0,12.0,15.0,88.0,795.0,93.0,45.0,76.0,267.0,117.0,67.0,182.0,136.0,19.0,425.0,35.0,313.0,113.0,108.0,57.0,46.0,167.0,76.0,193.0,121.0,124.0,32.0,127.0,81.0,60.0
2020-09-12,42.0,66.0,47.0,8.0,10.0,71.0,645.0,86.0,38.0,57.0,285.0,115.0,68.0,179.0,130.0,24.0,340.0,27.0,262.0,144.0,88.0,63.0,29.0,102.0,72.0,95.0,91.0,89.0,22.0,128.0,79.0,66.0
2020-09-13,26.0,54.0,72.0,6.0,6.0,71.0,508.0,104.0,42.0,47.0,251.0,104.0,66.0,184.0,148.0,27.0,335.0,22.0,330.0,113.0,105.0,41.0,40.0,120.0,52.0,93.0,83.0,79.0,25.0,96.0,67.0,69.0
2020-09-14,60.0,64.0,92.0,13.0,11.0,123.0,914.0,164.0,72.0,75.0,275.0,109.0,82.0,229.0,168.0,14.0,455.0,50.0,329.0,122.0,138.0,82.0,52.0,138.0,93.0,151.0,120.0,116.0,34.0,153.0,127.0,71.0
2020-09-15,46.0,98.0,78.0,18.0,14.0,120.0,1067.0,137.0,47.0,74.0,252.0,168.0,74.0,207.0,169.0,20.0,492.0,38.0,373.0,134.0,139.0,101.0,50.0,160.0,95.0,155.0,137.0,110.0,25.0,168.0,105.0,84.0
2020-09-16,41.0,63.0,53.0,12.0,13.0,82.0,665.0,108.0,35.0,76.0,149.0,138.0,68.0,195.0,120.0,34.0,325.0,26.0,334.0,64.0,96.0,63.0,49.0,123.0,67.0,82.0,101.0,95.0,16.0,147.0,98.0,45.0
2020-09-17,67.0,92.0,108.0,7.0,13.0,121.0,862.0,127.0,51.0,77.0,166.0,159.0,77.0,238.0,149.0,18.0,390.0,30.0,343.0,95.0,105.0,80.0,38.0,174.0,86.0,123.0,101.0,117.0,40.0,159.0,97.0,47.0
2020-09-18,58.0,76.0,74.0,14.0,12.0,124.0,1052.0,155.0,53.0,82.0,208.0,165.0,105.0,220.0,159.0,22.0,457.0,26.0,420.0,152.0,151.0,86.0,59.0,163.0,89.0,149.0,134.0,129.0,24.0,161.0,95.0,58.0
2020-09-19,47.0,79.0,63.0,9.0,19.0,111.0,862.0,143.0,69.0,82.0,272.0,155.0,90.0,230.0,154.0,17.0,450.0,36.0,444.0,114.0,115.0,84.0,64.0,142.0,64.0,196.0,93.0,117.0,21.0,182.0,88.0,59.0
2020-09-20,76.0,100.0,86.0,28.0,16.0,167.0,1150.0,187.0,66.0,113.0,227.0,155.0,82.0,283.0,221.0,34.0,615.0,32.0,470.0,171.0,146.0,120.0,77.0,152.0,120.0,173.0,129.0,143.0,40.0,175.0,103.0,107.0
2020-09-21,61.0,75.0,70.0,10.0,17.0,155.0,976.0,151.0,63.0,78.0,218.0,147.0,79.0,273.0,189.0,24.0,480.0,40.0,411.0,130.0,146.0,83.0,54.0,159.0,92.0,146.0,67.0,103.0,23.0,140.0,160.0,70.0
2020-09-22,48.0,74.0,85.0,10.0,10.0,107.0,869.0,122.0,42.0,77.0,184.0,134.0,66.0,228.0,109.0,22.0,400.0,25.0,376.0,79.0,94.0,103.0,43.0,134.0,88.0,96.0,79.0,89.0,52.0,118.0,110.0,41.0
2020-09-23,52.0,67.0,78.0,7.0,10.0,96.0,880.0,151.0,30.0,92.0,155.0,103.0,53.0,229.0,126.0,21.0,371.0,24.0,343.0,77.0,76.0,73.0,42.0,111.0,71.0,166.0,87.0,92.0,17.0,120.0,101.0,66.0
2020-09-24,60.0,63.0,68.0,11.0,6.0,114.0,842.0,158.0,39.0,71.0,144.0,122.0,63.0,214.0,119.0,19.0,377.0,24.0,359.0,107.0,99.0,80.0,45.0,127.0,63.0,139.0,71.0,88.0,20.0,91.0,108.0,55.0
2020-09-25,63.0,93.0,76.0,20.0,20.0,174.0,1072.0,195.0,71.0,99.0,246.0,161.0,103.0,251.0,162.0,16.0,503.0,32.0,374.0,155.0,138.0,100.0,67.0,119.0,114.0,155.0,89.0,121.0,16.0,157.0,93.0,76.0
2020-09-26,61.0,85.0,48.0,6.0,12.0,108.0,800.0,132.0,65.0,77.0,230.0,95.0,60.0,218.0,141.0,24.0,319.0,29.0,418.0,112.0,96.0,74.0,61.0,104.0,75.0,110.0,86.0,95.0,13.0,124.0,67.0,64.0
2020-09-27,48.0,88.0,89.0,6.0,6.0,158.0,732.0,177.0,56.0,73.0,209.0,91.0,60.0,199.0,120.0,30.0,353.0,26.0,367.0,99.0,80.0,68.0,58.0,124.0,70.0,164.0,72.0,89.0,18.0,101.0,91.0,87.0
2020-09-28,81.0,104.0,83.0,14.0,7.0,202.0,984.0,220.0,77.0,136.0,194.0,122.0,76.0,259.0,168.0,44.0,452.0,24.0,434.0,140.0,136.0,104.0,56.0,156.0,101.0,171.0,85.0,98.0,34.0,134.0,92.0,88.0
2020-09-29,62.0,77.0,64.0,8.0,9.0,175.0,998.0,189.0,49.0,70.0,210.0,147.0,62.0,224.0,112.0,26.0,377.0,27.0,313.0,95.0,94.0,108.0,56.0,163.0,56.0,120.0,59.0,81.0,14.0,111.0,90.0,86.0
2020-09-30,60.0,94.0,70.0,11.0,11.0,208.0,936.0,206.0,40.0,86.0,192.0,112.0,72.0,211.0,117.0,37.0,392.0,24.0,299.0,116.0,84.0,99.0,45.0,153.0,71.0,92.0,64.0,115.0,18.0,108.0,88.0,77.0
2020-10-01,75.0,84.0,80.0,23.0,10.0,369.0,1454.0,232.0,54.0,120.0,230.0,186.0,90.0,231.0,175.0,29.0,473.0,27.0,492.0,137.0,167.0,132.0,54.0,214.0,122.0,186.0,144.0,135.0,28.0,140.0,110.0,108.0
2020-10-02,69.0,99.0,76.0,13.0,11.0,287.0,847.0,182.0,48.0,144.0,197.0,111.0,80.0,238.0,120.0,25.0,294.0,22.0,417.0,137.0,114.0,119.0,42.0,200.0,90.0,184.0,58.0,95.0,22.0,128.0,89.0,103.0
2020-10-03,66.0,103.0,58.0,12.0,10.0,235.0,750.0,220.0,58.0,116.0,240.0,98.0,76.0,184.0,109.0,23.0,277.0,22.0,407.0,118.0,89.0,98.0,49.0,166.0,65.0,111.0,54.0,78.0,17.0,118.0,46.0,112.0
